epoch,loss
0,0.6884803771972656
1,0.6856637252004523
2,0.6828869267513877
3,0.6770713203831723
4,0.6677462427239669
5,0.6619815826416016
6,0.659860560768529
7,0.6584613197728207
8,0.6575617539255243
9,0.6569914566843134
10,0.6564007809287623
11,0.6559252989919562
12,0.655557582252904
13,0.6552143096923828
14,0.6548329403525904
15,0.6544723510742188
16,0.654182936015882
17,0.6539750350149054
18,0.6536511872944079
19,0.6534214019775391
20,0.6531693307976973
21,0.6528809196070621
22,0.6526262383711966
23,0.6523852097360712
24,0.6521149685508326
25,0.6519195155093545
26,0.6516869695563066
27,0.6514141183150443
28,0.6511948234156558
29,0.6509728682668585
30,0.6507259670056795
31,0.6504765560752467
32,0.6503027363827354
33,0.6500656228316458
34,0.6497813274985865
35,0.6495582179019326
36,0.6493047413073088
37,0.6491069291767321
38,0.6488663020886873
39,0.6486678374441046
40,0.6484331833688837
41,0.6481999849018297
42,0.6479960993716591
43,0.6477938200298109
44,0.6475825058786493
45,0.6474211843390214
46,0.6471505416067023
47,0.6469249223407946
48,0.6467291179456209
49,0.6466042869969418
