epoch,accuracy,num_predictions
0,47.88,1178
1,51.04,3991
2,51.62,7216
3,51.87,8827
4,51.9,10644
5,52.16,10952
6,52.07,12123
7,51.83,12697
8,51.64,13208
9,51.7,13988
10,51.75,13985
11,51.62,15301
12,51.79,15210
13,51.52,16422
14,51.7,16253
15,51.64,16845
16,51.68,17349
17,51.67,17964
18,51.75,18573
19,51.77,19348
20,51.64,20389
21,51.68,19657
22,51.67,20158
23,51.7,21060
24,51.55,21241
25,51.62,21084
26,51.52,21201
27,51.59,21845
28,51.53,21682
29,51.45,21821
