epoch,loss
0,0.25
1,0.66
2,1.35
3,1.86
4,2.25
5,2.74
6,3.0
7,3.35
8,3.37
9,3.48
10,3.79
11,3.95
12,4.17
13,4.19
14,4.37
15,4.33
16,4.36
17,4.55
18,4.49
19,4.54
20,4.69
21,4.79
22,4.85
23,4.9
24,4.96
25,4.91
26,4.91
27,4.94
28,5.08
29,5.24
