epoch,accuracy,num_predictions
0,51.94,1003
1,51.45,2721
2,53.18,5402
3,52.74,7541
4,53.14,9080
5,52.72,11210
6,52.47,12359
7,52.27,13916
8,52.26,14028
9,52.22,14491
10,52.19,15844
11,52.14,16567
12,52.19,17516
13,52.01,17626
14,51.98,18444
15,52.05,18249
16,52.02,18375
17,51.97,19249
18,51.89,19023
19,51.88,19223
20,51.93,19889
21,51.76,20405
22,51.93,20578
23,51.87,20854
24,51.93,21087
25,51.84,20899
26,51.86,20904
27,51.85,21021
28,51.93,21639
29,51.85,22357
