epoch,loss
0,9.27
1,2.13
2,3.7
3,7.84
4,9.13
5,9.63
6,10.71
7,11.47
8,11.93
9,13.56
10,14.89
11,19.4
12,21.21
13,25.54
14,30.62
15,34.05
16,35.45
17,37.13
18,39.14
19,37.75
20,36.96
21,40.01
22,41.17
23,40.08
24,39.95
25,40.67
26,39.83
27,40.21
28,40.65
29,40.9
30,40.84
31,40.59
32,41.33
33,41.23
34,40.76
35,40.99
36,42.08
37,41.84
38,42.36
39,41.97
40,41.36
41,42.44
42,42.21
43,42.33
44,42.48
45,42.46
46,42.09
47,42.74
48,42.55
49,42.53
