epoch,loss
0,0.6857032273945055
1,0.6687513652600741
2,0.657954968904194
3,0.6551641163073088
4,0.652195227773566
5,0.6493806838989258
6,0.6469901737413908
7,0.6435713517038446
8,0.6401162398488898
9,0.6363757785997892
10,0.6326576534070467
11,0.6295026979948345
12,0.6256620005557412
13,0.6218809830515009
14,0.6183789905748869
15,0.6150035858154297
16,0.6117298226607474
17,0.6079220018888775
18,0.6042676222951788
19,0.6010620719508121
20,0.5983231193140933
21,0.5946576469822934
22,0.5917621411775288
23,0.5886604409468802
24,0.585740792123895
25,0.5832027636076275
26,0.5806858665064761
27,0.5777184335809005
28,0.5750725896734941
29,0.5726334923192075
30,0.569972791169819
31,0.5674020365664834
32,0.5650642796566612
33,0.5628934659455952
34,0.5610192449469316
35,0.5593494616056743
36,0.5579696956433748
37,0.5566980964259097
38,0.5556562323319284
39,0.5541631798995169
40,0.5521436992444491
41,0.5502698797928659
42,0.548120097110146
43,0.5462020572863127
44,0.5447981984991777
45,0.5431140096564042
46,0.5420116123400236
47,0.5410206443385074
48,0.5398685555709036
49,0.5392283389442846
