epoch,loss
0,4.41
1,8.37
2,12.15
3,13.26
4,14.95
5,16.97
6,19.07
7,18.3
8,19.59
9,20.12
10,20.56
11,22.05
12,20.93
13,25.97
14,24.95
15,26.12
16,25.65
17,25.59
18,25.46
19,27.1
20,28.1
21,28.97
22,28.68
23,28.81
24,29.26
25,28.96
26,29.42
27,30.29
28,30.08
29,30.38
