epoch,loss
0,0.6927105264926176
1,0.6921661796919797
2,0.6919429674061066
3,0.6917871597710006
4,0.6916755886252867
5,0.6916002046077623
6,0.6915208309068592
7,0.6914567159950187
8,0.6913971507221187
9,0.6913149072489607
10,0.6912379133591958
11,0.6911195527522935
12,0.6909174087944381
13,0.6907135849698968
14,0.6905241800010751
15,0.6903363149100488
16,0.690166928352566
17,0.6899786432948681
18,0.6897787391592604
19,0.6895852745126146
20,0.6892810086591528
21,0.6888208651761396
22,0.6882912172090023
23,0.68777899785873
24,0.6872457801748854
25,0.6867640084082928
26,0.686283356552824
27,0.685861080064686
28,0.6854487427877723
29,0.685039135294223
