date,price,c_open,c_high,c_low,p_price,p_volume
2015-11-01,14.49,0.03450655624568677,0.04692891649413378,-0.0434782608695653,,
2015-11-02,14.36,-0.020194986072423315,0.024373259052924867,-0.04770194986072418,0.009052924791086436,0.01641276604846742
2015-11-03,13.66,0.05344070278184487,0.0622254758418741,-0.0036603221083455484,0.051244509516837455,0.2753297843660938
2015-11-04,13.28,0.027108433734939874,0.04593373493975905,-0.012048192771084376,0.028614457831325435,0.42061650002597806
2015-11-05,14.4,-0.08472222222222225,0.005555555555555536,-0.08680555555555558,-0.07777777777777783,-0.26150807997203607
2015-11-08,14.2,0.004225352112676051,0.019718309859154903,-0.004929577464788615,0.014084507042253502,0.7143330813852424
2015-11-09,14.41,-0.019430950728660634,0.002081887578070818,-0.027758501040943795,-0.014573213046495503,0.1861251836832687
2015-11-10,14.11,0.006378454996456506,0.014174344436569841,-0.0014174344436569397,0.021261516654854873,0.34230494888204643
2015-11-11,13.7,0.00802919708029215,0.008759124087591275,-0.008029197080291928,0.029927007299270114,-0.45957531927384676
2015-11-12,13.39,0.01643017176997752,0.02763256161314409,-0.017923823749066536,0.023151605675877374,0.36497406704651225
2015-11-15,13.38,-0.0007473841554560545,0.01718983557548559,-0.017937219730941756,0.0007473841554559435,0.08292803799179005
2015-11-16,13.22,0.01210287443267788,0.0204236006051437,-0.0075642965204236745,0.01210287443267788,0.10957851969246901
2015-11-17,13.64,-0.011730205278592365,0.006598240469208205,-0.03309384164222884,-0.030791788856304958,-0.04610992395137958
2015-11-18,13.78,-0.018142235123367212,0.007982583454281711,-0.018867924528301883,-0.010159651669085501,-0.01145716760408344
2015-11-19,14.21,-0.030260380014074717,0.029556650246305383,-0.037297677691766395,-0.030260380014074717,-0.2902797319826501
2015-11-22,13.85,0.02310469314079433,0.02599277978339365,-0.0202166064981949,0.02599277978339365,0.21165453305648496
2015-11-23,13.69,-0.008035062089116085,0.0244704163623084,-0.013878743608473298,0.011687363038714427,-0.3647050953093014
2015-11-24,14.12,-0.01487252124645888,0.05240793201133154,-0.019830028328611804,-0.030453257790368227,0.06322919003814231
2015-11-26,14.35,-0.016027874564459976,0.020209059233449622,-0.020905923344947674,-0.016027874564459976,2.7533140966163394
2015-11-29,14.86,-0.042395693135935386,0.009421265141319024,-0.04576043068640645,-0.03432032301480481,-0.7924107116014817
2015-11-30,15.61,-0.04676489429852648,0.017296604740550947,-0.04868673926969891,-0.0480461242793081,0.1592531413981877
2015-12-01,14.95,0.02809364548494986,0.039464882943143875,-0.005351170568561825,0.044147157190635555,0.9797374066690843
2015-12-02,14.62,0.0259917920656636,0.04924760601915179,-0.002735978112175075,0.022571819425444506,-0.32929395444427223
2015-12-03,15.22,-0.05453350854139294,0.004927726675427069,-0.06438896189224708,-0.03942181340341666,0.5754285645249515
2015-12-06,15.45,-0.029126213592232997,0.001941747572815622,-0.034304207119741026,-0.014886731391585695,0.25725947261659887
2015-12-07,15.17,-0.005273566249175965,0.007910349373764003,-0.03625576796308505,0.018457481872115933,-0.09245079264818579
2015-12-08,14.85,0.009427609427609562,0.036363636363636376,-0.011447811447811485,0.02154882154882154,-0.26251112602956306
2015-12-09,14.72,0.004755434782608647,0.006114130434782705,-0.012907608695652217,0.008831521739130377,0.25650498114325226
2015-12-10,14.18,0.057122708039492265,0.0860366713681242,-0.0028208744710859213,0.03808180535966166,0.06919945789819115
2015-12-13,14.44,-0.00969529085872567,0.0041551246537396835,-0.03601108033240996,-0.018005540166204925,-0.07910764019845173
2015-12-14,14.56,-0.003434065934066033,0.028846153846153744,-0.005151098901098994,-0.008241758241758323,-0.10555523616024565
2015-12-15,14.7,-0.0054421768707483276,0.007482993197279075,-0.010204081632652962,-0.00952380952380949,0.6437105107170076
2015-12-16,14.31,0.020964360587002018,0.028651292802236217,-0.0062893081761006275,0.027253668763102645,0.02821997655962538
2015-12-17,14.16,0.007768361581920846,0.01588983050847448,-0.011299435028248594,0.010593220338983134,-0.6056349696178187
2015-12-20,14.02,0.007132667617689048,0.02710413694721825,-0.010699001426533572,0.009985734664764712,0.9605518553083072
2015-12-21,14.06,-0.0014224751066856944,0.005689900426742556,-0.009950213371266114,-0.002844950213371278,0.3525272361298306
2015-12-22,14.91,-0.048289738430583595,0.004024144869215318,-0.057679409792085856,-0.05700871898054993,-0.35189983550015147
2015-12-23,15.02,-0.013981358189081194,0.00998668442077233,-0.015306258322236976,-0.007323568575232975,4.164540915264148
2015-12-27,15.23,-0.022324359816152328,0.0032829940906105026,-0.02692055154300721,-0.013788575180564755,-0.6326326728027225
2015-12-28,15.2,0.005921052631578938,0.015598684210526237,-0.001315789473684159,0.0019736842105264607,-0.055056286472604965
2015-12-29,15.28,0.0006544502617800152,0.01308900523560208,-0.008507853403141308,-0.005235602094240788,4.9076016518823096e-05
2015-12-30,15.2,0.0019736842105264607,0.007236842105263319,-0.006578947368421018,0.0052631578947368585,-0.022496064115511638
2016-01-03,15.13,-0.010575016523463376,0.0013218770654328527,-0.025776602775941848,0.004626569729015095,-0.5741708055780045
2016-01-04,15.03,0.006653359946773296,0.014637391882900808,-0.0059880239520957446,0.006653359946773296,0.45980425806720215
2016-01-05,14.8,-0.01216216216216226,0.013513513513513375,-0.019594594594594672,0.015540540540540437,-0.0872189558495291
2016-01-06,13.71,0.05762217359591526,0.061998541210795066,-0.004376367614879695,0.07950401167031362,-0.4298363293793641
2016-01-07,13.54,0.016986706056129952,0.03545051698670609,-0.01698670605612984,0.01255539143279183,0.20775126365076635
2016-01-10,13.26,0.012820512820512775,0.03393665158371051,-0.014328808446455454,0.02111613876319751,0.08741319596099495
2016-01-11,13.26,0.006787330316742057,0.012066365007541435,-0.012820512820512775,0.0,0.21289610029979178
2016-01-12,12.75,0.04705882352941182,0.04705882352941182,-0.017254901960784386,0.040000000000000036,-0.29695420085757185
2016-01-13,13.0,-0.019230769230769273,0.013076923076922986,-0.02692307692307694,-0.019230769230769273,0.32715046205837006
2016-01-14,12.54,0.004784688995215447,0.020733652312599826,-0.003987240829345984,0.036682615629984205,-0.32321804483992
2016-01-18,12.32,0.02922077922077926,0.037337662337662225,-0.009740259740259827,0.017857142857142794,0.5262703591541185
2016-01-19,12.06,-0.004975124378109541,0.011608623548921893,-0.03606965174129362,0.021558872305140975,-0.2231706889079217
2016-01-20,12.41,-0.033037872683319924,0.010475423045930521,-0.04754230459307007,-0.028203062046736505,-0.005378031837355524
2016-01-21,13.35,-0.048689138576779034,0.005992509363295984,-0.05243445692883886,-0.07041198501872659,0.09563148428630486
2016-01-24,13.34,-0.0037481259370315545,0.015742128935532396,-0.016491754122938573,0.0007496251874061777,0.36538816968770504
2016-01-25,13.6,-0.018382352941176516,0.009191176470588314,-0.018382352941176516,-0.01911764705882346,0.042632350388361884
2016-01-26,13.39,0.010455563853622118,0.01643017176997752,-0.032486930545183035,0.015683345780433067,-0.4197182254345836
2016-01-27,13.19,0.019711902956785377,0.038665655799848375,-0.0090978013646702,0.015163002274450443,0.8719567307307674
2016-01-28,13.76,-0.025436046511627897,0.008720930232558155,-0.029796511627906974,-0.04142441860465118,-0.13092362726801066
2016-01-31,13.79,-0.00870195794053652,0.006526468455402501,-0.018854242204496052,-0.00217548948513413,0.18975619124049303
2016-02-01,13.45,0.018587360594795488,0.03866171003717489,-0.006691449814126393,0.02527881040892188,-0.013202803925760564
2016-02-02,13.37,0.02169035153328358,0.029917726252804755,-0.01944652206432307,0.005983545250560995,0.2812768181674954
2016-02-03,13.85,-0.03898916967509014,0.002888086642599319,-0.03898916967509014,-0.034657039711191384,0.16214439323076824
2016-02-04,13.2,0.03712121212121211,0.04166666666666674,-0.012499999999999956,0.04924242424242431,-0.5086563762454351
2016-02-07,12.51,0.039168665067945696,0.043165467625899456,-0.011191047162270262,0.05515587529976007,-0.10719409800875157
2016-02-08,12.72,-0.027515723270440384,0.011006289308175932,-0.03223270440251569,-0.01650943396226423,1.2157586933259754
2016-02-09,12.86,-0.006998444790046632,0.016329704510108956,-0.011664074650077683,-0.010886469673405785,0.11760332690565245
2016-02-10,12.4,0.013709677419354804,0.021774193548387055,-0.031048387096774155,0.0370967741935484,-0.3916316130701175
2016-02-11,12.29,0.017087062652563212,0.04068348250610243,-0.008950366151342481,0.008950366151342593,-0.06778019684702008
2016-02-15,12.33,0.006488240064882467,0.012976480129764711,-0.0048661800486617945,-0.0032441200324412334,-0.11919261209710907
2016-02-16,13.02,-0.048387096774193505,0.008832565284178306,-0.049923195084485394,-0.05299539170506906,0.38201734425799727
2016-02-17,13.53,-0.0354767184035476,0.012564671101256364,-0.037694013303769425,-0.037694013303769425,-0.26144454568665565
2016-02-18,13.67,-0.011704462326261877,0.00512070226773953,-0.0307242136064374,-0.01024140453547917,0.24640987216642363
2016-02-21,13.8,-0.0036231884057971175,0.005797101449275477,-0.01666666666666672,-0.009420289855072483,-0.12470198312836112
2016-02-22,13.09,0.048128342245989275,0.055767761650114656,-0.01909854851031323,0.054239877769289624,-0.2656810827768259
2016-02-23,13.53,-0.03917220990391712,0.002956393200295615,-0.0524759793052475,-0.03252032520325199,0.1073215047921936
2016-02-24,13.68,-0.016812865497076057,0.002192982456140413,-0.032163742690058394,-0.010964912280701733,0.09497824456188542
2016-02-25,13.44,0.02529761904761907,0.026785714285714413,-0.02157738095238093,0.017857142857142794,0.11593888413298559
2016-02-28,13.27,0.0030143180105501877,0.015825169555388152,-0.005275056518462717,0.012810851544837965,-0.15079540589913654
2016-02-29,13.28,0.010542168674698926,0.014307228915662717,-0.014307228915662606,-0.0007530120481927804,0.5258298053516477
2016-03-01,13.9,-0.037410071942446055,0.010791366906474753,-0.039568345323741094,-0.04460431654676267,-0.1660146538422338
2016-03-02,13.6,0.022794117647058965,0.025735294117646967,-0.02352941176470591,0.02205882352941191,-0.0012590142699915319
2016-03-03,15.44,-0.03497409326424861,0.02590673575129543,-0.04015544041450769,-0.11917098445595853,-0.6994371422356442
2016-03-06,15.97,-0.05259862241703195,0.0012523481527864089,-0.0569818409517846,-0.03318722604884161,0.8058888369439345
2016-03-07,15.23,0.034143138542350515,0.03676953381483905,-0.0016414970453053623,0.04858831254103735,0.49862338689239194
2016-03-08,15.49,-0.009683666881859287,0.02227243382827626,-0.012265978050355009,-0.016785022595222743,0.11390768368540405
2016-03-09,15.9,-0.022012578616352196,0.019496855345912056,-0.023899371069182385,-0.025786163522012573,-0.22510024792561711
2016-03-10,16.33,-0.020208205756276687,0.006736068585425858,-0.020208205756276687,-0.026331904470299983,-0.08920089043919133
2016-03-13,16.41,-0.012797074954296161,0.009750152346130525,-0.022547227300426576,-0.0048750761730652625,0.6215276672135033
2016-03-14,16.77,-0.02444841979725698,0.0065593321407273475,-0.03100775193798444,-0.02146690518783534,-0.30584357524499384
2016-03-15,17.19,-0.027923211169284534,0.0023269342641070168,-0.03432228039557883,-0.02443280977312401,0.11345942813134302
