date,price,c_open,c_high,c_low,p_price,p_volume
2014-01-01,111.44,0.001076812634601687,0.004576453697056726,-0.0029612347451543064,,
2014-01-02,111.22,0.006473655817299084,0.007642510339866959,-0.004405682431217306,0.0019780614997302326,-0.20665331919181607
2014-01-05,111.49,0.0007175531437797478,0.004574401291595809,-0.006457978294017397,-0.0024217418602564544,0.3667515494005884
2014-01-06,110.11,0.018981018981019115,0.018981018981019115,-0.0009990009990009652,0.012532921623830573,-0.4009644824052776
2014-01-07,110.09,0.0017258606594603432,0.002997547461168093,-0.008992642383504501,0.00018166954310117056,-0.07606014906407699
2014-01-08,109.66,0.005289075323727799,0.011854824001459097,-0.00364763815429503,0.0039212110158672875,0.23973454630236235
2014-01-09,109.63,0.004195931770500927,0.009212806713490895,-0.0019155340691415779,0.00027364772416316185,-0.026921109451976677
2014-01-12,108.58,0.00792042733468401,0.018051206483698623,-0.002025234849880264,0.009670289187695635,0.12199873982642129
2014-01-13,110.17,-0.011436870291367973,0.001270763365707639,-0.018153762367250637,-0.014432241081964281,0.2844547546498488
2014-01-14,111.25,-0.009438202247190941,0.008000000000000007,-0.010247191011235945,-0.009707865168539276,-0.38779922932727107
2014-01-15,111.69,-0.005909213000268587,0.0015220700152207556,-0.006356880651804064,-0.0039394753335123545,0.1739294364872097
2014-01-16,112.01,-0.001339166145879922,0.004660298187661782,-0.006517275243281939,-0.0028568877778770707,-0.18215742954514902
2014-01-20,112.05,0.0029451137884872747,0.0078536367692994,-0.004462293618920143,-0.0003569834895135182,0.7139414858110418
2014-01-21,112.3,0.0036509349955475834,0.008192341941228864,-0.005609973285841452,-0.0022261798753339113,-0.25306757792073553
2014-01-22,111.01,0.0033330330600847002,0.008467705612106968,-0.001711557517340867,0.011620574722997823,0.28861525479914407
2014-01-23,106.71,0.031206072533033646,0.03411114234842105,-0.0005622715771717024,0.040296129697310556,-0.28442040705422644
2014-01-26,106.24,0.0078125,0.010730421686746983,-0.007247740963855387,0.0044239457831325435,0.038555291879093456
2014-01-27,107.79,-0.00770015771407373,0.0014843677521105825,-0.018925688839410038,-0.014379812598571351,-0.24043524354014045
2014-01-28,106.0,0.004433962264150937,0.015377358490566095,-0.005660377358490565,0.0168867924528302,-0.10708715477879416
2014-01-29,105.92,0.005570241691842837,0.005853474320241636,-0.000944108761329332,0.0007552870090634656,0.8095038628270375
2014-01-30,105.14,-0.002948449686132837,0.009606239299980945,-0.012649800266311573,0.007418679855430765,-0.47874621767834225
2014-02-02,103.75,0.016578313253011956,0.022554216867469945,-0.0033734939759035854,0.013397590361445832,-0.02471359736906964
2014-02-03,103.98,0.0031736872475476297,0.012790921331025107,-0.0018272744758607296,-0.0022119638391998597,0.47453363936425785
2014-02-04,104.26,-0.005371187416075229,0.0031651640130443415,-0.014674851333205452,-0.002685593708037559,0.41480350032356417
2014-02-05,107.24,-0.029932860872808553,0.0009324878776577616,-0.03245057814248409,-0.027788138754196057,-0.4361970889340444
2014-02-06,109.23,-0.008422594525313576,0.001007049345417954,-0.014144465806097295,-0.01821843815801527,-0.10525099141343619
2014-02-09,109.81,-0.0073763773791093445,0.007239777798014657,-0.0073763773791093445,-0.005281850468991878,0.05920225484930919
2014-02-10,111.94,-0.014918706449883912,0.0016080042880115553,-0.018849383598356306,-0.019028050741468627,-0.008414190699415736
2014-02-11,111.87,-0.0002681684097612935,0.003486189326897371,-0.0018771788683293877,0.0006257262894431292,-0.21021826297140933
2014-02-12,116.93,-0.052510048747113625,0.0009407337723423836,-0.05404943128367401,-0.043273753527751646,-0.3300431711210141
2014-02-13,117.38,-0.005111603339580828,0.0014482876128811828,-0.012693814959959027,-0.00383370250468551,1.2882226753292216
2014-02-17,118.04,-0.004574720433751289,0.007217892239918644,-0.004828871568959725,-0.005591324974585032,0.012093413385799945
2014-02-18,117.08,0.009566108643662474,0.013067987700717376,-0.00025623505295524485,0.008199521694567835,-0.06088409911226089
2014-02-19,117.71,-0.0016990909863222603,0.0028884546767480312,-0.013252909693313941,-0.005352136606915248,0.03554677348465729
2014-02-20,118.27,0.000845522955948308,0.008117020377103268,-0.0028747780502239584,-0.004734928553310258,0.02709976075324927
2014-02-23,118.73,-0.006316853364777275,0.002779415480501868,-0.006316853364777275,-0.0038743367303967213,-0.14995108544043034
2014-02-24,119.67,-0.01036182836132693,0.002757583354224158,-0.01144814907662739,-0.007854934402941383,0.023475599126103752
2014-02-25,117.47,0.017536392270366852,0.02460202604920414,-0.0007661530603558786,0.018728185919809404,-0.48420346846071916
2014-02-26,119.34,-0.004524886877828149,0.002430031841796465,-0.008714596949891074,-0.015669515669515688,1.0349580382013257
2014-02-27,121.32,-0.015001648532805723,0.007583250906693095,-0.015166501813385969,-0.016320474777448024,-0.10942493535403852
2014-03-02,120.52,0.0005808164619980349,0.0046465316959840575,-0.007218718884832276,0.006637902422834463,0.9081091102378558
2014-03-03,122.51,-0.0041629254754714795,0.005224063341767948,-0.006938209125785688,-0.016243571953310054,-0.26240086963821907
2014-03-04,121.58,0.007649284421779923,0.007649284421779923,-0.0010692548116466583,0.007649284421779923,0.58669667698443
2014-03-05,122.45,-0.007104940792160064,0.009391588403429907,-0.007676602694977497,-0.007104940792160064,-0.3336066526407495
2014-03-06,121.67,0.011999671241883725,0.013068135119585822,-0.0024656858716198826,0.006410783266211917,0.16167759521015124
2014-03-09,121.1,0.004128819157720898,0.005780346820809301,-0.009083402146985886,0.00470685383980185,-0.26983348288720743
2014-03-10,120.54,0.007632321221171301,0.013937282229965042,-0.0005807200929153211,0.004645760743321681,-0.1632234974700728
2014-03-11,119.75,0.001586638830897602,0.004008350730688948,-0.0025887265135700055,0.006597077244258953,0.0639847683286281
2014-03-12,119.31,0.006537591149107458,0.013578073925069267,-0.0036853574721313898,0.0036878719302657625,0.4720870280014813
