date,price,c_open,c_high,c_low,p_price,p_volume
2014-01-01,46.9,0.0025586353944564433,0.007462686567164312,-0.007036247334754719,,
2014-01-02,46.44,0.008613264427218104,0.010120585701981044,-0.007105943152454719,0.00990525409130072,-0.09099819203893567
2014-01-05,45.81,0.016153678236192848,0.017900021829294843,-0.005457323728443542,0.013752455795677632,-0.3924039449678156
2014-01-06,45.34,0.024261138067930954,0.024481693868548815,-0.01565946184384648,0.010366122629025032,-0.4176943587832125
2014-01-07,45.25,-0.0006629834254143763,0.003093922651933756,-0.012154696132596676,0.001988950276243129,0.5406884427915921
2014-01-08,45.1,0.005543237250554389,0.01330376940133049,-0.0028824833702882913,0.003325942350332456,0.09868836957490612
2014-01-09,45.97,-0.018925386121383503,0.0028279312595171913,-0.02914944529040675,-0.018925386121383503,-0.424485111251903
2014-01-12,45.22,0.010614772224679436,0.016585581601061383,-0.00221141088014154,0.016585581601061383,0.8293370121543808
2014-01-13,45.67,-0.004598204510619652,0.008320560543025879,-0.006240420407269576,-0.009853295379899318,0.4642853524287658
2014-01-14,44.86,0.018724921979491826,0.020285332144449386,-0.0021176995095854023,0.01805617476593846,-0.2775984786693022
2014-01-15,44.66,0.001791312136139922,0.006269592476489061,-0.017017465293327372,0.004478280340349361,-0.384844992817032
2014-01-16,45.19,-0.009072803717636524,0.0026554547466255407,-0.01128568267315777,-0.011728258464262065,0.45107151709474125
2014-01-20,45.03,0.004885631801021528,0.009771263602043057,-0.004663557628247883,0.0035531867643792125,0.6945217697567039
2014-01-21,44.93,0.0022256843979524543,0.0060115735588692765,-0.006231916314266672,0.0022256843979524543,-0.1337087360250514
2014-01-22,44.77,-0.0004467277194550867,0.005360732633459708,-0.004467277194549979,0.0035738217556398055,-0.44956732588690196
2014-01-23,44.57,-0.002916760152569031,0.004262957146062396,-0.005382544312317661,0.0044873233116446976,0.05713910008629264
2014-01-26,44.81,-0.005132782860968632,0.0035706315554562273,-0.009596072305289027,-0.005355947333184563,0.14434276007082425
2014-01-27,44.95,-0.005116796440489568,0.002335928809788612,-0.006451612903225934,-0.0031145717463848532,0.30390517454493415
2014-01-28,44.73,0.0006706908115359234,0.00871898054996656,-0.001117818019226391,0.004918399284596697,-0.45103664269875954
2014-01-29,45.05,-0.0017758046614871903,0.0031076581576026108,-0.0062153163152052215,-0.007103218645948983,0.7508530169612937
2014-01-30,45.11,-0.013300820217246767,0.005542008423852884,-0.01352250055420079,-0.0013300820217246878,0.05377736731851668
2014-02-02,45.76,-0.008522727272727293,0.024912587412587506,-0.010270979020978954,-0.014204545454545414,-0.6269092496735317
2014-02-03,45.7,0.002844638949671685,0.008752735229759168,-0.005908096280087594,0.0013129102844637863,1.6165913894222137
2014-02-04,46.2,-0.017748917748917736,0.0025974025974024872,-0.023809523809523836,-0.010822510822510845,0.020943071286194437
2014-02-05,47.15,-0.022481442205726343,0.0017391304347826875,-0.025874867444326544,-0.020148462354188656,-0.05345964493510369
2014-02-06,47.54,-0.006731173748422359,0.00021034917963813626,-0.009886411442995402,-0.008203618005889757,0.1375644614204481
2014-02-09,47.22,0.004235493434985305,0.006776789495976265,-0.006565014824227111,0.006776789495976265,0.24486991965532567
2014-02-10,47.52,-0.010101010101010166,0.0026304713804714552,-0.010521885521885488,-0.0063131313131313815,0.08134326539688153
2014-02-11,47.02,0.010633772862611579,0.01488728200765621,-0.00255210548702689,0.010633772862611579,0.37052958740754427
2014-02-12,47.36,-0.012035472972973027,0.0016891891891892552,-0.019636824324324342,-0.007179054054053946,-0.19451674081247672
2014-02-13,47.29,-0.0014802283780925851,0.0067667582998520714,-0.0025163882427574613,0.0014802283780925851,0.30005814233067696
2014-02-17,47.23,0.0012703789964005896,0.008680923142070807,-0.003175947491001474,0.0012703789964005896,-0.2396961762782508
2014-02-18,47.37,0.00021110407430868783,0.013194004644289548,-0.0006333122229257304,-0.0029554570403208524,-0.0607588159636373
2014-02-19,47.33,0.0012676949080920874,0.00802873441791685,-0.009085146841326885,0.0008451299387279843,-0.21524780126901688
2014-02-20,47.05,0.004038257173220039,0.0068012752391073406,-0.0033581296493091495,0.005951115834218923,-0.18106533330725194
2014-02-23,47.89,-0.017540196283148957,0.003967425349759912,-0.017540196283148957,-0.017540196283148957,0.3455911085854819
2014-02-24,48.18,-0.005811540058115461,0.0047737650477375215,-0.008094645080946483,-0.006019095060190938,0.44861126998233347
2014-02-25,48.29,-0.00062124663491403,0.006005384137502512,-0.008076206253882834,-0.002277904328018221,-0.3399807964566365
