date,price,c_open,c_high,c_low,p_price,p_volume
2014-01-01,19.64,-0.0005091649694501932,0.006619144602851179,-0.001782077393075343,,
2014-01-02,19.55,0.007672634271099765,0.007672634271099765,-0.0012787723785167016,0.004603580562659859,0.12662197758023064
2014-01-05,19.38,0.012383900928792713,0.015221878224974228,-0.0007739938080495445,0.00877192982456143,-0.2949321656665387
2014-01-06,19.5,-0.0033333333333334103,0.005641025641025532,-0.00846153846153841,-0.006153846153846176,0.45166939280501595
2014-01-07,19.475,-0.0005134788189987693,0.00872913992297808,-0.0035943517329910524,0.0012836970474967568,-0.10378552242745431
2014-01-08,19.68,-0.007621951219512146,0.0026676829268292845,-0.009908536585365835,-0.01041666666666663,-0.1771231698280341
2014-01-09,19.73,0.0007602635580334915,0.005068423720222981,-0.005575266092245235,-0.0025342118601114905,0.2824717240173982
2014-01-12,19.305,0.020202020202020332,0.023310023310023187,-0.0018130018130018133,0.022015022015022145,-0.23785492405912934
2014-01-13,19.5,-0.010000000000000009,0.0017948717948716997,-0.010769230769230864,-0.010000000000000009,0.2716829556609177
2014-01-14,19.63,-0.004075394803871535,0.009296994396332137,-0.009169638308711092,-0.0066225165562913135,-0.18110057238563737
2014-01-15,18.675,0.019009370816599702,0.05113788487282456,-0.00508701472556905,0.05113788487282456,-0.516848643703522
2014-01-16,18.395,0.018211470508290306,0.019298722478934494,-0.006251698831204022,0.015221527589018846,0.11121879754160746
2014-01-20,18.295,0.012845039628313737,0.013118338343809599,-0.004646078163432654,0.005465974309920574,0.4249865686565506
2014-01-21,18.215,0.005489980785067239,0.009332967334614528,-0.0005489980785068349,0.004391984628054013,0.5487231836464783
2014-01-22,18.2,-0.0027472527472527375,0.0030219780219780112,-0.010439560439560291,0.0008241758241758212,-0.372547226588527
2014-01-23,18.04,0.0038802660753880502,0.009700665188470126,-0.0008314855875831695,0.008869179600886845,0.11559520388176292
2014-01-26,17.89,0.006428172163219559,0.011179429849077716,-0.001676914477361735,0.00838457238680812,-0.08921661785318791
2014-01-27,18.325,-0.02482946793997265,0.005729877216916757,-0.025648021828103662,-0.02373806275579804,-0.214403482531633
