date,price,c_open,c_high,c_low,p_price,p_volume
2015-07-19,40.47,0.024462564862861358,0.05139609587348648,-0.016555473190017378,,
2015-07-20,39.35,0.04396442185514604,0.04472681067344331,-0.0058449809402796316,0.028462515883100226,0.586618949667471
2015-07-21,38.39,0.025006512112529355,0.0345871320656419,-0.007554050533993162,0.025006512112529355,0.29840258755623683
2015-07-22,37.01,0.04674412320994348,0.0470143204539315,-0.0021615779519048584,0.03728721967035953,0.31847563401310963
2015-07-23,37.0,0.019189189189189104,0.027027027027026973,-0.0024324324324325186,0.0002702702702701565,0.3485878296701661
2015-07-26,36.39,0.010717230008244094,0.02720527617477342,-0.004671613080516668,0.0167628469359713,-0.11766916589128007
2015-07-27,37.6,-0.01090425531914907,0.010638297872340496,-0.020489361702127673,-0.03218085106382984,-0.14790175042515497
2015-07-28,37.95,0.002108036890645648,0.0039525691699604515,-0.008695652173913215,-0.00922266139657446,0.6105623484161049
2015-07-29,38.45,-0.010663198959688036,0.01456436931079308,-0.019115734720416055,-0.013003901170351106,-0.14854738043975302
2015-07-30,38.7,0.01136950904392764,0.012919896640826822,-0.012405684754521973,-0.006459948320413411,0.10933073623180967
2015-08-02,39.39,-0.003554201574003546,0.012439705509012411,-0.012439705509012522,-0.017517136329017413,-0.1749235484518834
2015-08-03,38.95,0.024646983311938264,0.024646983311938264,-0.01335044929396667,0.011296534017971593,0.37611675606476846
2015-08-04,39.27,0.010949834479246245,0.01553348612172134,-0.00254647313470846,-0.008148714031066984,0.1615838864274055
2015-08-05,38.85,0.020077220077220126,0.022908622908622833,-0.007722007722007818,0.010810810810810922,0.29205053551855276
2015-08-06,39.13,-0.0023000255558396354,0.002555583950932583,-0.013544594939943755,-0.007155635062611854,-0.12089263273122719
2015-08-09,39.05,0.009731113956466197,0.016389244558258742,-0.007167733674775856,0.0020486555697825093,0.04155318793303464
2015-08-10,38.85,0.00205920205920207,0.011068211068210987,-0.0033462033462033913,0.005148005148005064,-0.022614236258926557
2015-08-11,38.19,0.009426551453260101,0.010212097407698462,-0.030898140874574542,0.017282010997643482,-0.6169733514862166
2015-08-12,37.62,0.020733652312599604,0.02312599681020755,-0.004784688995215336,0.015151515151515138,1.7171872665248729
2015-08-13,38.14,-0.01704247509176715,0.001048767697954922,-0.019926586261143076,-0.013633980073413876,0.2539221318984435
2015-08-16,38.73,-0.011102504518461176,0.0005163955589981839,-0.026594371288406804,-0.015233668990446536,0.2715958011327104
2015-08-17,37.99,0.026585943669386713,0.026585943669386713,-0.0031587259805213597,0.01947881021321396,0.0540440839377736
2015-08-18,37.19,0.018284485076633494,0.024468943264318366,-0.004302231782737254,0.02151115891368649,-0.3241982770897891
2015-08-19,35.98,0.024180100055586573,0.03779877709838808,-0.0027793218454695845,0.03362979433018354,-0.34965070765410944
2015-08-20,34.25,0.038540145985401564,0.05430656934306577,-0.01226277372262774,0.05051094890510943,-0.3672387136011199
2015-08-23,33.75,-0.07644444444444443,0.03259259259259273,-0.11111111111111116,0.014814814814814836,-0.1449660459287132
