epoch,loss
0,0.693042516708374
1,0.6926706631978353
2,0.6920682589213053
3,0.6914485295613607
4,0.6909695466359457
5,0.6895879904429117
6,0.6889872550964355
7,0.6870296796162924
8,0.6858844757080078
9,0.6847609678904215
10,0.6823673248291016
11,0.6805573304494222
12,0.6791942914326986
13,0.6782687505086263
14,0.6757462024688721
15,0.6736253102620443
16,0.6735328038533529
17,0.6736094156901041
18,0.6707258224487305
19,0.6678880055745443
20,0.6665038665135702
21,0.6648403803507487
22,0.6636987129847208
23,0.6620280742645264
24,0.6616110404332479
25,0.6599003076553345
26,0.6586221853892008
27,0.6574404637018839
28,0.6553367773691813
29,0.6548093557357788
30,0.6542557080586752
31,0.6522773106892904
32,0.6531140009562174
33,0.6546644369761149
34,0.6524022420247396
35,0.650851845741272
36,0.6512198448181152
37,0.6501133839289347
38,0.6491508483886719
39,0.6490799188613892
40,0.6487238804499308
41,0.6475141445795695
42,0.6479225556055704
43,0.6500888665517172
44,0.6504714886347452
45,0.6496543089548746
46,0.6473881403605143
47,0.6452521085739136
48,0.6447799205780029
49,0.6454349358876547
