epoch,loss
0,0.6827563581795528
1,0.6766654047472723
2,0.676147329396215
3,0.6758124252845501
4,0.6755056052372373
5,0.6751864203091326
6,0.6748884135279162
7,0.6745931033430428
8,0.6742284051303206
9,0.6737551853574556
10,0.6730765638680294
11,0.672070075725687
12,0.6708181315454943
13,0.6695471138789736
14,0.6683120069832638
15,0.6670981440050848
16,0.6663596054603314
17,0.6657804291823815
18,0.6651939523631129
19,0.6648969321415342
20,0.6646511472504715
21,0.6643145988727438
22,0.6641169580919989
23,0.6638715678247912
24,0.6637093774203596
25,0.6635048964927936
26,0.6633298808130724
27,0.6631660461425781
28,0.6630254285088901
29,0.6628257488382274
30,0.662665136929216
31,0.6624824918549637
32,0.6623798896526468
33,0.6622311164592874
34,0.6620828036604256
35,0.6619412652377424
36,0.6618306390170393
37,0.661700413144868
38,0.6615412481899919
39,0.6614183228591393
40,0.6612938848035089
41,0.6611681971056708
42,0.6610859838025324
43,0.6609426695725014
44,0.6608253347462621
45,0.6606989893419989
46,0.6605652776257745
47,0.6604958895979256
48,0.660394208184604
49,0.6602821350097656
