epoch,loss
0,49.56
1,60.24
2,58.66
3,64.82
4,65.28
5,65.32
6,65.69
7,66.6
8,66.76
9,67.28
10,68.06
11,67.58
12,69.09
13,69.24
14,69.51
15,70.39
16,70.45
17,69.16
18,69.51
19,70.11
20,71.0
21,70.81
22,70.9
23,71.24
24,71.78
25,71.29
26,71.33
27,71.92
28,72.33
29,71.87
30,71.6
31,72.12
32,72.64
33,72.83
34,71.78
35,71.25
36,72.2
37,71.96
38,72.15
39,72.34
40,72.57
41,72.63
42,72.71
43,72.57
44,72.67
45,72.28
46,72.06
47,73.88
48,73.91
49,74.17
