epoch,loss
0,0.6931625207265218
1,0.6929256121317545
2,0.6927040417989095
3,0.6925899187723795
4,0.6924867630004883
5,0.6922991275787354
6,0.6922408739725748
7,0.6921068032582601
8,0.6920079390207926
9,0.6919471422831217
10,0.6918950875600179
11,0.6917730967203776
12,0.6916344165802002
13,0.6913974285125732
14,0.6915578842163086
15,0.691356897354126
16,0.6911893685658773
17,0.6911413669586182
18,0.6908682982126871
19,0.6908354759216309
20,0.6907641887664795
21,0.6905746459960938
22,0.6906729539235433
23,0.690712054570516
24,0.6903374989827474
25,0.6902057329813639
26,0.6901377042134603
27,0.6899175643920898
28,0.6898965040842692
29,0.6897080739339193
30,0.6894485950469971
31,0.689436117808024
32,0.6890377998352051
33,0.6889079411824545
34,0.6884567737579346
35,0.6884782314300537
36,0.6882396539052328
37,0.6881223519643148
38,0.687928040822347
39,0.6877961953481039
40,0.687883218129476
41,0.6872156461079916
42,0.6872649192810059
43,0.6872401237487793
44,0.6867374579111735
45,0.6868840058644613
46,0.6864465872446696
47,0.686050017674764
48,0.6865272521972656
49,0.6862136522928873
