epoch,loss
0,30.66
1,31.66
2,40.04
3,52.62
4,56.22
5,54.73
6,57.19
7,58.93
8,55.38
9,58.25
10,54.34
11,57.53
12,56.4
13,56.32
14,56.81
15,56.94
16,57.31
17,57.07
18,57.57
19,58.38
20,59.6
21,60.17
22,61.34
23,61.55
24,61.7
25,61.58
26,60.79
27,60.72
28,62.43
29,63.04
30,63.56
31,63.96
32,64.15
33,64.23
34,63.96
35,64.14
36,64.34
37,63.39
38,64.46
39,64.47
40,65.51
41,64.78
42,64.77
43,65.25
44,66.1
45,66.21
46,65.78
47,65.77
48,65.94
49,65.56
