epoch,loss
0,0.6871063332808646
1,0.6825194609792609
2,0.6735668182373047
3,0.66121422617059
4,0.6571144304777446
5,0.6539069727847451
6,0.652307811536287
7,0.6505301626105058
8,0.6489125301963404
9,0.6467854349236739
10,0.6450578789961966
11,0.6425831945318925
12,0.6402006651225843
13,0.6381185933163291
14,0.6360579540855006
15,0.6339315615202251
16,0.631656897695441
17,0.6292943452533922
18,0.6266354510658666
19,0.6240507928948653
20,0.6214847062763414
21,0.6189819637097811
22,0.6165187735306589
23,0.6142832605462325
24,0.612200285259046
25,0.610166399102462
26,0.607994983070775
27,0.605973344100149
28,0.6035087986996299
29,0.6011031301398027
30,0.5990655798661081
31,0.5970915744179174
32,0.5952933462042558
33,0.5934433184171978
34,0.5916583914505807
35,0.5901605706465872
36,0.588724788866545
37,0.5874090194702148
38,0.5872197402151007
39,0.5855552271792763
40,0.582874197708933
41,0.5815186751516241
42,0.5794188348870528
43,0.5777500554134971
44,0.5762986132973119
45,0.5746144746479235
46,0.5730923602455541
47,0.5719528198242188
48,0.5709014189870734
49,0.5698688406693307
