epoch,accuracy,num_predictions
0,51.18,3572
1,52.25,11511
2,51.96,16187
3,51.93,17203
4,51.81,19695
5,51.86,20047
6,51.91,21305
7,51.84,21225
8,51.84,22948
9,51.81,23867
10,51.8,24042
11,51.8,25030
12,51.84,25383
13,51.78,26159
14,51.7,27460
15,51.55,28499
16,51.62,27391
17,51.6,29588
18,51.62,29393
19,51.54,29763
20,51.56,29938
21,51.54,31517
22,51.54,31825
23,51.66,32527
24,51.65,32843
25,51.69,33141
26,51.69,32320
27,51.71,33805
28,51.71,33986
29,51.72,34642
