epoch,loss
0,2.04
1,3.96
2,5.44
3,6.68
4,8.03
5,8.95
6,9.72
7,10.39
8,11.43
9,11.76
10,12.3
11,12.7
12,13.58
13,14.27
14,14.48
15,15.13
16,15.55
17,15.89
18,16.44
19,17.34
20,17.12
21,17.1
22,18.24
23,17.47
24,18.35
25,18.09
26,18.01
27,18.79
28,18.81
29,19.75
