epoch,accuracy,num_predictions
0,52.26,8354
1,51.91,16662
2,51.8,23298
3,52.02,28846
4,52.18,35041
5,52.29,39364
6,52.23,43110
7,52.36,46289
8,52.35,51526
9,52.48,53028
10,52.52,55750
11,52.58,57740
12,52.57,62348
13,52.63,65937
14,52.75,66857
15,52.79,70328
16,52.75,72699
17,52.88,74351
18,52.83,77455
19,52.73,82745
20,52.84,81266
21,52.87,81131
22,52.71,87991
23,52.91,83150
24,52.87,88256
25,52.9,86725
26,52.96,86139
27,52.86,90884
28,52.94,90839
29,52.87,96576
