epoch,accuracy,num_predictions
0,48.82,211
1,51.74,1728
2,51.94,5941
3,52.05,8327
4,51.96,11604
5,51.84,13730
6,51.96,11123
7,52.02,13411
8,51.8,14915
9,52.12,11707
10,52.28,11624
11,52.4,15456
