date,pricec_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-07-28,1.98,-0.10606060606060608,0.06565656565656552,-0.10606060606060608,,,,,,,,,,
2014-07-29,2.01,-0.00995024875621886,0.0,-0.029800995024875543,-0.01492537313432829,0.5273086203114719,,,,,,,,
2014-07-30,1.99,0.005025125628140614,0.005025125628140614,-0.015075376884422176,0.010050251256281229,0.24562841530054635,,,,,,,,
2014-07-31,1.99,0.015075376884422065,0.015075376884422065,-0.005025125628140725,0.0,-0.3670010377032169,,,,,,,,
2014-08-03,1.99,-0.005025125628140725,0.005025125628140614,-0.015075376884422176,0.0,0.14831585637114708,,,,,,,,
2014-08-04,1.83,0.05464480874316924,0.0928415300546448,-0.021311475409836134,0.08743169398907091,-0.4871147146902438,0.08852459016393421,-0.47034449039460546,,,,,,
2014-08-05,2.0,-0.08499999999999996,0.0,-0.08499999999999996,-0.08499999999999996,0.8741934252224046,-0.019000000000000128,0.10166087587339168,,,,,,
2014-08-06,2.0,0.0,0.0,-0.04500000000000004,0.0,0.05248141450673094,-0.02000000000000013,0.18677114727747646,,,,,,
2014-08-07,2.06,-0.06310679611650494,0.029126213592232997,-0.06310679611650494,-0.029126213592232997,-0.6801413881748072,-0.04757281553398074,-0.6034730077120822,,,,,,
2014-08-10,2.0,0.014999999999999902,0.014999999999999902,-4.999999999999449e-05,0.030000000000000027,3.339580544399822,-0.012000000000000122,1.2661646586345383,,,,,,
2014-08-11,1.85,0.07027027027027022,0.07567567567567557,-0.02102702702702708,0.08108108108108092,-0.6192822255255893,0.06918918918918893,-0.168014440433213,0.0729729729729729,-0.30794860904650667,,,,
2014-08-12,2.0,-0.09494999999999998,0.0,-0.09499999999999997,-0.07499999999999996,0.8401000351686139,-0.009000000000000119,0.5153296080653356,-0.014000000000000012,0.3214098706576529,,,,
2014-08-13,2.0,0.0,0.0,-0.030000000000000027,0.0,1.364064665127021,-0.009000000000000119,2.571251732101617,-0.014499999999999957,2.1497274826789843,,,,
2014-08-14,1.9301,0.03621574011709239,0.03621574011709239,-0.009895860318118177,0.03621574011709239,0.5280914737436477,0.02688979845603856,4.06024844720497,0.0217087197554533,3.707552230378318,,,,
2014-08-17,1.95,0.025641025641025772,0.025641025641025772,0.0,-0.0102051282051282,0.32188841201716745,0.0030871794871791813,3.0499346893077064,0.008210256410256633,4.815581265161411,,,,
2014-08-18,1.9108,-0.022294326983462454,0.03621519782290128,-0.022294326983462454,0.02051496755285731,2.827857142857143,0.018432070337031314,12.706999999999999,0.02680029307096521,19.845714285714287,,,,
