date,pricec_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,21.1267,0.006309551420714099,0.01451244160233256,-0.004733346902261015,,,,,,,,,,
2014-01-02,21.12,0.004417613636363615,0.020232007575757605,-0.008522727272727293,0.000317234848484782,0.49974888475287305,,,,,,,,
2014-01-05,20.78,0.025024061597689995,0.025024061597689995,-0.0032098171318576396,0.016361886429258954,-0.4061631038324225,,,,,,,,
2014-01-06,21.08,-0.007907969639468604,0.009487666034155628,-0.01671726755218217,-0.01423149905123322,-0.10200078771169752,,,,,,,,
2014-01-07,21.1733,-0.008501272829459783,0.007556686959519832,-0.021092602475759614,-0.004406493083270124,-0.22975645863922634,,,,,,,,
2014-01-08,21.0467,0.012985408638883866,0.012985408638883866,-0.015517872160481394,0.006015194781129551,-0.23407795008109156,0.00044187449813981594,-0.46558885444887976,,,,,,
2014-01-09,20.9467,0.004774021683606522,0.04487580382590095,-0.008913098483293247,0.004774021683606522,1.141802112052234,0.004454162230804748,0.3708552716704321,,,,,,
2014-01-12,20.62,0.01616391852570298,0.032977691561590694,-0.009539282250242476,0.01584384093113478,-0.31822129934991794,0.018687681862269656,-0.02090170052793716,,,,,,
2014-01-13,20.9733,-0.009850619597297383,0.005187547977666851,-0.02224733351451602,-0.016845227026743403,0.08713870487038378,1.90718675652235e-06,0.11364327131622831,,,,,,
2014-01-14,21.6,-0.023763888888888918,0.004939814814814758,-0.029319444444444565,-0.029013888888889006,0.9734742604239459,-0.030000000000000027,1.2227987421383646,,,,,,
2014-01-15,21.68,-0.00861162361623613,0.005535055350553542,-0.02121309963099638,-0.0036900369003689537,0.10393597017084266,-0.029642988929889258,1.1448321306311375,-0.02921263837638377,0.9965365391105896,,,,
2014-01-16,21.62,0.004315448658649412,0.010874190564292174,-0.008325624421831601,0.0027752081406104967,-0.04152995363310075,-0.02109158186864024,0.5844848036723818,-0.023959296947271058,0.8530677634517922,,,,
2014-01-20,22.2867,-0.02722251387598884,0.0017947924098229429,-0.033203659581723555,-0.029914702490723144,-0.44813486126224156,-0.04433316731503534,-0.1860276115342765,-0.050913773685650976,0.020279345756256895,,,,
2014-01-21,22.82,-0.0233698510078878,0.0011700262927256677,-0.03420245398773003,-0.0233698510078878,0.1846957993010585,-0.052059596844873046,-0.09558176306486854,-0.066491235758107,0.2123775089885489,,,,
2014-01-22,22.2267,0.02249546716336659,0.024592044702992144,-0.015296917671089316,0.02669312133605084,-0.2623927496935705,-0.010139156959872664,-0.38676819076625935,-0.03374455047307967,-0.12628681796233698,,,,
2014-01-23,21.5333,0.02445979018543354,0.03127249422986722,-0.009287940074210632,0.032201288237288406,-0.1324396610060259,0.02755638940617544,-0.38300776592659425,0.0022620778050739254,-0.26146618116198883,,,,
2014-01-26,21.1133,0.02305182041651488,0.035996267755395994,-0.012589221012347607,0.01989267428587671,0.8064497351417428,0.04660758858160485,0.3309785202863962,0.024504459274485635,0.2642435531753884,,,,
2014-01-27,21.6667,-0.022153812071058376,0.006461528520725457,-0.030770721891197006,-0.025541499166924386,-0.5431189927820301,0.015198438156248884,-0.36958452790646956,-0.0008939986246174758,-0.43014419982659857,,,,
2014-01-28,20.58,0.037254616132167184,0.06284256559766765,-0.007774538386783103,0.052803692905733834,0.6754567329115053,0.06277939747327488,0.18166117101862578,0.05694849368318766,-0.009016130469654993,,,,
2014-01-29,20.6067,0.010676139313912314,0.036556071568955684,-0.00906016004503385,-0.0012956950894612573,-0.41473159333208154,0.039661857551184676,-0.29493647117731736,0.05367040816821689,-0.4321842857440904,,,,
2014-01-30,19.7733,0.018884050714852885,0.03709041990967621,-0.003201286583423002,0.04214774468601612,-0.14685439157017877,0.06709552780770034,-0.34765269706220014,0.09305679881456297,-0.4608211777898419,0.07872762765952057,-0.4540151117360697,,
2014-02-02,18.68,0.05032119914346911,0.06816381156316909,-0.018559957173447494,0.05852783725910071,-0.048170470861799486,0.11070663811563164,-0.3201512924662959,0.1468238758029976,-0.4179644979436592,0.1382406316916489,-0.4542255579227358,,
2014-02-03,18.6267,0.006082666280124771,0.023622004971358468,-0.04044731487595754,0.002861483784030394,0.3081871474639568,0.0877578959235934,0.05582065404093561,0.13432169949588468,-0.143739403140549,0.13494795105950064,-0.23937072662595993,,
2014-02-04,18.3467,0.006900423509405007,0.012716183291818117,-0.022314639689971383,0.015261600178778867,0.4793642466618031,0.07121934734856938,0.5496069575481364,0.13168417208544314,0.31823569432035215,0.14640071511497998,0.15249309409247758,,
2014-02-05,18.68,-0.017489293361884317,0.003923982869378895,-0.017489293361884317,-0.01784261241970031,0.06813465831983545,0.02819486081370437,0.6723267521779102,0.0875449678800857,0.4279315326358184,0.11862981798715211,0.22884953815173148,,
2014-02-06,18.56,0.004310344827586299,0.008981681034482936,-0.017241379310344862,0.006465517241379448,-0.126556238720137,0.014080818965517272,0.34213545012388735,0.0754671336206898,0.23161726469058763,0.1191454741379312,0.05398198280872424,,
2014-02-09,18.32,0.014918122270742407,0.014918122270742407,-0.006184497816593804,0.013100436681222627,0.0011714174150723178,0.014120087336244369,0.19982696710078018,0.07332641921397376,0.21437780891349112,0.1270199235807863,0.022897382303175062,,
2014-02-10,18.54,-0.015102481121898492,0.009708737864077666,-0.024374325782092643,-0.011866235167205974,0.20238062360186704,-0.0017971952535060787,0.24842810719250275,0.045523732470334366,0.5013090668065949,0.10656256742179093,0.24378515470371087,,
2014-02-11,18.7867,-0.013839577999329222,0.006387497538152154,-0.02789207258326376,-0.013131630355517454,0.12820539451408863,-0.015828218899541113,0.2592337172709618,0.015151144160496566,0.6113446818233748,0.08649576562142403,0.38312786265488197,,
2014-02-12,18.7733,-0.013135676732380364,0.016337031848423056,-0.024145994577405072,0.0007137796764553617,0.1244598603227991,-0.010438228761059931,0.3558965734706747,0.006323342193434334,0.7932917571765585,0.08144758779756378,0.53234006026207,,
2014-02-13,19.2333,-0.025299870537037306,0.010398631540089243,-0.03465863892311771,-0.023916852542205436,-0.2649560910284915,-0.033135239402494965,-0.05244010266887578,-0.027277170324385258,0.2270699023958933,0.04823431236449305,0.13360731730348263,0.06358381903608135,0.11120630206053117
