date,pricec_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,14.63,0.01708817498291193,0.01982228298017774,-0.0013670539986330166,,,,,,,,,,
2014-01-02,14.35,0.019512195121951237,0.027874564459930307,-0.006271777003484358,0.019512195121951237,-0.5246594149329391,,,,,,,,
2014-01-05,14.33,0.0013956734124214165,0.011165387299371998,-0.016050244242847178,0.0013956734124214165,-0.26112333598639137,,,,,,,,
2014-01-06,14.74,0.010169606512890228,0.010169606512890228,-0.026458616010854863,-0.027815468113975617,0.30058049849801094,,,,,,,,
2014-01-07,14.66,0.006139154160982319,0.010572987721691574,-0.010914051841746208,0.005457025920873049,0.31136545115783876,,,,,,,,
2014-01-08,14.16,0.034604519774011244,0.034604519774011244,-0.010593220338983023,0.035310734463276816,-0.11732919838361056,0.026977401129943512,0.037332017667512485,,,,,,
2014-01-09,14.0,0.011428571428571344,0.02285714285714291,-0.030000000000000027,0.011428571428571344,-0.11729572791372878,0.03200000000000025,-0.0011447532144337469,,,,,,
2014-01-12,13.7,0.009489051094890621,0.026277372262773824,-0.0007299270072992359,0.021897810218978186,0.11388311388311378,0.04948905109489088,0.11665049665049665,,,,,,
2014-01-13,13.88,-0.011527377521613813,0.018011527377521652,-0.02125360230547546,-0.012968299711815678,-0.628861206608311,0.0268011527377523,-0.6212103805694396,,,,,,
2014-01-14,13.97,0.0021474588403722628,0.00966356478167496,-0.027559055118110187,-0.006442376521116677,0.8342087054975469,0.007874015748031704,-0.09332934960372374,,,,,,
2014-01-15,14.29,-0.027291812456262998,0.01889433170048993,-0.030790762771168656,-0.022393282015395255,-0.10888147753706456,-0.02435269419174213,-0.11911941929878644,-0.0033589923023091828,-0.25020038676046075,,,,
2014-01-16,14.42,-0.018723994452149784,0.00554091539528434,-0.018723994452149784,-0.009015256588072229,0.5862452209478084,-0.031345353675450216,0.5253178625411221,-0.014701803051317519,0.2979661242998133,,,,
2014-01-20,14.15,0.014134275618374437,0.023137809187279146,-0.0035335689045936647,0.0190812720848057,2.0233870967741936,-0.006925795053003059,3.568185483870968,0.0045936395759715865,2.9084139784946235,,,,
2014-01-21,14.15,-0.002826855123674976,0.01272084805653706,-0.016254416961130724,0.0,-0.6421098203333574,-0.0005653710247345289,0.49824662674074616,0.003321554770318036,0.28045554032277464,,,,
2014-01-22,13.73,0.008011653313911182,0.0458849235251273,-0.009468317552804084,0.030589949016751605,0.09002962535720838,0.03394027676620581,0.2395406758776184,0.02971595047341591,0.37557087801169287,,,,
2014-01-23,13.39,0.00522778192681117,0.014936519790888614,-0.029126213592232997,0.025392083644510732,-0.6751879827302842,0.056609410007468774,-0.6407251918147678,0.04891710231516044,-0.5527101021025114,,,,
2014-01-26,13.72,-0.016034985422740622,0.006559766763848396,-0.023323615160349864,-0.024052478134110822,2.4648589637672607,0.018075801749271703,0.5166942051221528,0.018075801749271037,0.7706951492977694,,,,
2014-01-27,13.84,0.0007225433526012459,0.0252890173410405,-0.005780346820809301,-0.00867052023121384,-0.22988479629166758,-0.0008670520231208734,0.1176032175236883,0.007225433526011571,0.33108227862482664,,,,
2014-01-28,13.61,0.0014695077149156077,0.01542983100661277,-0.0029390154298309934,0.01689933872152838,0.6881736928919406,0.011462160176341385,1.1101845103379495,0.025275532696546588,1.2498561509839274,,,,
2014-01-29,14.0,-0.023571428571428577,0.028928571428571415,-0.023571428571428577,-0.027857142857142914,-0.6414019835756634,-0.024428571428571133,-0.28595677950947074,-0.005214285714285838,-0.3177944069218812,,,,
