epoch,loss
0,0.686200205485026
1,0.6791046778361003
2,0.6780243555704752
3,0.6774251302083333
4,0.6768225351969401
5,0.6760642369588216
6,0.6753280639648438
7,0.6743746439615885
8,0.6730696360270182
9,0.6710309346516927
10,0.6688222249348958
11,0.6669832229614258
12,0.6656615575154622
13,0.6648937225341797
14,0.6643637339274089
15,0.6640103022257487
16,0.6637590408325196
17,0.6634485880533855
18,0.6632107416788737
19,0.6630813598632812
20,0.6629942576090495
21,0.662787119547526
22,0.6628339767456055
23,0.662646738688151
24,0.6624025344848633
25,0.6622408548990886
26,0.6618897755940755
27,0.6617632548014323
28,0.6616622924804687
29,0.661480967203776
30,0.6612890879313151
31,0.6611932754516602
32,0.661029307047526
33,0.660801378885905
34,0.6607363382975261
35,0.6606069564819336
36,0.660394287109375
37,0.660222880045573
38,0.6601029713948567
39,0.6600334167480468
40,0.6598344802856445
41,0.6596989313761393
42,0.6595539093017578
43,0.659419059753418
44,0.6592362721761068
45,0.6591040293375651
46,0.6590000788370768
47,0.6588071823120117
48,0.6585892995198568
49,0.6584750493367513
