epoch,loss
0,0.6779061679182381
1,0.67498779296875
2,0.6731279307398302
3,0.669653267695986
4,0.6665661910484577
5,0.6644879702864022
6,0.6628034525904162
7,0.6610528353987069
8,0.6592145459405307
9,0.6569432883427061
10,0.6551138121506264
11,0.6531523342790275
12,0.6506327267350822
13,0.6479989413557381
14,0.645656783005287
15,0.6432028145625673
16,0.6408519744873047
17,0.6383674226958176
18,0.6361840346763874
19,0.6340727312811489
20,0.6319929320236732
21,0.6299065557019464
22,0.6280687266382677
23,0.6262877234097185
24,0.6245082329059469
25,0.6227209156957166
26,0.6214867295890019
27,0.6205784370159281
28,0.6187262699521822
29,0.6170735852471714
30,0.6155573746253704
31,0.6142841865276468
32,0.6132688193485655
33,0.6123581590323612
34,0.6112134209994612
35,0.6102653371876684
36,0.609207219090955
37,0.6079064730940194
38,0.6067830447492928
39,0.6059864964978449
40,0.6054088987153152
41,0.6047390247213429
42,0.6041470231681034
43,0.6037246441018993
44,0.602670406473094
45,0.6013150050722319
46,0.5999186285610857
47,0.5987713912437702
48,0.5978978913405846
49,0.597286421677162
