epoch,loss
0,0.682694673538208
1,0.6689074993133545
2,0.6483168601989746
3,0.640816593170166
4,0.6341304779052734
5,0.6304667949676513
6,0.6309520721435546
7,0.6268079280853271
8,0.6255903244018555
9,0.6240732669830322
10,0.6235783576965332
11,0.621714448928833
12,0.6208968162536621
13,0.6184257507324219
14,0.6169753074645996
15,0.6155135631561279
16,0.6131866931915283
17,0.6124741554260253
18,0.6100759029388427
19,0.6075082778930664
20,0.6059866428375245
21,0.6039588451385498
22,0.6018321990966797
23,0.5998058795928956
24,0.5975044250488282
25,0.595612621307373
26,0.5935902118682861
27,0.5924760341644287
28,0.5907289981842041
29,0.5883449077606201
30,0.5863365650177002
31,0.5840789318084717
32,0.5820516109466553
33,0.5798948764801025
34,0.5777729988098145
35,0.5756150722503662
36,0.5738323211669922
37,0.5721769332885742
38,0.5705944061279297
39,0.5688865661621094
40,0.5671497344970703
41,0.565347957611084
42,0.5634772777557373
43,0.5622299671173095
44,0.5618659973144531
45,0.5682774066925049
46,0.5621181011199952
47,0.5572765350341797
48,0.5557104110717773
49,0.5538169860839843
