epoch,loss
0,0.6937519709269205
1,0.6927652359008789
2,0.6924822330474854
3,0.6922354698181152
4,0.6920222441355387
5,0.6917943159739176
6,0.6915014584859213
7,0.6910851796468099
8,0.6904694239298502
9,0.6898547808329264
10,0.6891483465830485
11,0.6882225672403971
12,0.6872276465098063
13,0.686186949412028
14,0.684938907623291
15,0.6835261185963949
16,0.6821585496266683
17,0.680685838063558
18,0.679075558980306
19,0.6773600578308105
20,0.675641139348348
21,0.6743253072102865
22,0.6731975873311361
23,0.671273946762085
24,0.6687274773915609
25,0.6670957406361898
26,0.6656085252761841
27,0.6639248132705688
28,0.6622827450434366
29,0.6610927184422811
30,0.6599051157633463
31,0.6585952838261923
32,0.6578840812047323
33,0.6572105089823405
34,0.6563060283660889
35,0.6555102666219076
36,0.6553579568862915
37,0.6553761959075928
38,0.6547480821609497
39,0.6534517208735148
40,0.6530316670735677
41,0.6522347132364908
42,0.6518625020980835
43,0.6509928703308105
44,0.6500624020894369
45,0.6490930716196696
46,0.6498989264170328
47,0.650071938832601
48,0.6489660342534384
49,0.6483700672785441
