epoch,loss
0,0.16
1,0.68
2,0.94
3,1.25
4,1.41
5,1.64
6,1.75
7,2.0
8,2.15
9,2.23
10,2.38
11,2.47
12,2.54
13,2.63
14,2.69
15,2.77
16,2.9
17,2.93
18,3.02
19,3.02
20,3.08
21,3.17
22,3.12
23,3.26
24,3.23
25,3.41
26,3.44
27,3.38
28,3.5
29,3.56
