epoch,accuracy,num_predictions
0,54.3,604
1,52.2,2755
2,52.76,3789
3,52.76,5030
4,52.43,5722
5,52.19,6698
6,52.25,7148
7,51.96,8252
8,51.88,8862
9,51.75,9241
10,51.64,9890
11,51.7,10291
12,51.71,10590
13,51.85,10916
14,51.88,11188
15,51.87,11511
16,51.74,12086
17,51.67,12245
18,51.63,12639
19,51.58,12657
20,51.68,12880
21,51.76,13245
22,51.66,13077
23,51.74,13648
24,51.67,13562
25,51.73,14295
26,51.72,14446
27,51.66,14210
28,51.83,14661
29,51.8,14918
