epoch,loss
0,0.6929527918497721
1,0.6924048264821371
2,0.6918998559316
3,0.691009521484375
4,0.6899777253468832
5,0.6891357898712158
6,0.6874351501464844
7,0.6858971118927002
8,0.6842509905497233
9,0.6826484203338623
10,0.6802430947621664
11,0.6785878340403239
12,0.6760336558024088
13,0.6746042569478353
14,0.6742982069651285
15,0.672265370686849
16,0.6700846354166666
17,0.6670815944671631
18,0.6656394004821777
19,0.6638241608937582
20,0.6622483730316162
21,0.6621481577555338
22,0.6606940031051636
23,0.6592727899551392
24,0.6586422522862753
25,0.6584945917129517
26,0.6566213766733805
27,0.6551327705383301
28,0.6536811590194702
29,0.6537049214045206
30,0.6531206369400024
31,0.652430017789205
32,0.6511082251866659
33,0.6498292684555054
34,0.6476274728775024
35,0.6468421220779419
36,0.6452914873758951
37,0.6455123027165731
38,0.644815723101298
39,0.6443647940953573
40,0.6442768573760986
41,0.6444390217463175
42,0.643994410832723
43,0.6423724492390951
44,0.6430879433949789
45,0.6398760875066122
46,0.6379218896230062
47,0.6386630137761434
48,0.6402852932612101
49,0.6412025690078735
