epoch,loss
0,0.6891042232513428
1,0.6817100524902344
2,0.6780140399932861
3,0.6744277477264404
4,0.6659576892852783
5,0.6523715496063233
6,0.6443005561828613
7,0.641184663772583
8,0.6394540309906006
9,0.6381955146789551
10,0.6371301651000977
11,0.6362368583679199
12,0.6354743957519531
13,0.6348111152648925
14,0.634088659286499
15,0.6334671020507813
16,0.6331242561340332
17,0.6325386047363282
18,0.6321295738220215
19,0.6316697120666503
20,0.6313416957855225
21,0.6308578014373779
22,0.630679702758789
23,0.6304008007049561
24,0.6299802780151367
25,0.6296101570129394
26,0.6292749881744385
27,0.6290621757507324
28,0.6288952350616455
29,0.6285725116729737
30,0.6282556533813477
31,0.6280612945556641
32,0.6278286457061768
33,0.6276171684265137
34,0.6274039268493652
35,0.627158784866333
36,0.6269302368164062
37,0.6266884326934814
38,0.6265281677246094
39,0.6263265609741211
40,0.6261017322540283
41,0.6259639739990235
42,0.6259016036987305
43,0.6254933834075928
44,0.6252321720123291
45,0.6251077651977539
46,0.6250095367431641
47,0.6248385906219482
48,0.6246554851531982
49,0.6244722366333008
