epoch,loss
0,0.08
1,12.1
2,2.95
3,1.6
4,5.93
5,7.1
6,11.76
7,16.18
8,21.15
9,25.26
10,29.23
11,32.57
12,35.86
13,38.31
14,40.53
15,42.47
16,43.82
17,45.04
18,46.1
19,46.93
20,47.39
21,47.99
22,48.44
23,48.77
24,48.94
25,49.11
26,49.4
27,49.5
28,49.64
29,50.12
30,50.45
31,50.75
32,51.15
33,51.34
34,51.68
35,51.88
36,52.15
37,52.31
38,52.39
39,52.24
40,52.06
41,51.58
42,50.93
43,50.19
44,49.26
45,48.31
46,47.01
47,46.34
48,46.49
49,46.8
