epoch,loss
0,0.6935733159383138
1,0.6929604212443033
2,0.6929314931233724
3,0.6928679943084717
4,0.6928091843922933
5,0.6927735010782877
6,0.6927229563395182
7,0.6926733652750651
8,0.6926170190175375
9,0.6925617853800455
10,0.6925020217895508
11,0.6924401919047037
12,0.6923712094624838
13,0.692303737004598
14,0.6922353108723959
15,0.6921602090199789
16,0.6920843919118246
17,0.6919945875803629
18,0.6919053395589193
19,0.6918010711669922
20,0.6916918754577637
21,0.6915605862935384
22,0.6914326349894205
23,0.6913000742594401
24,0.6911673545837402
25,0.6910302639007568
26,0.6908966700236002
27,0.6907688776652018
28,0.6906290849049886
29,0.6904860337575277
30,0.6903608640034994
31,0.6902162233988444
32,0.690077543258667
33,0.6899303595225016
34,0.6897748311360677
35,0.6896222432454427
36,0.6894532839457194
37,0.6892929871877035
38,0.6891220410664877
39,0.6889344056447347
40,0.6887545585632324
41,0.6885855992635092
42,0.6883858839670817
43,0.6881980895996094
44,0.6879807313283285
45,0.6877710024515787
46,0.6875524520874023
47,0.6873345375061035
48,0.6871357758839926
49,0.6869469483693441
