date,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2021-05-31,0.0,0.003049193657677085,-0.001829516194606362,,,,,,,,,,
2021-06-01,-0.00216978573365878,0.002305397342012405,-0.00216978573365878,0.000678058041768459,0.04486030695708121,,,,,,,,
2021-06-02,0.0013605442176869431,0.0019047619047618536,-0.0054421768707483276,0.0032653061224490187,0.20879853357773714,,,,,,,,
2021-06-03,-0.004325493376588385,0.0009462016761285774,-0.004325493376588385,-0.006488240064882467,0.3351379412637199,,,,,,,,
2021-06-06,-0.0009450519778586575,0.0,-0.0031051707843929854,-0.0012150668286754485,0.10131906726017892,,,,,,,,
2021-06-07,-0.001616597063182068,0.0012124477973862735,-0.00700525394045548,-0.002155462750909498,-0.5997057501328211,-0.005577259867977968,-0.42306918958682405,,,,,,
2021-06-08,0.007850568489442322,0.007850568489442322,-6.767731456414072e-05,0.004737412019491183,0.5648142226769841,0.00032485110990787547,-0.016908614184306447,,,,,,
2021-06-09,0.004060638873849554,0.006984298863021099,-0.0017596101786681029,0.0,0.980169182453652,0.0007038440714670635,0.9017931313949954,,,,,,
2021-06-10,0.00013475272874274857,0.0020212909311414506,-0.0036383236760544335,-0.004446840048510925,0.0034053367217281583,-0.002722005120603721,0.7429428208386277,,,,,,
2021-06-13,0.007566545061477914,0.007566545061477914,-0.004526415349277224,0.002702337521956366,-0.36520995660520417,0.0005945142548302584,0.059342786623433286,,,,,,
2021-06-14,-0.0002701607456435662,0.0008104822369310316,-0.004592732675942179,-0.0002701607456435662,0.06691795321939376,0.0001620964473860731,0.17503313195986303,-0.0013643117655004477,0.19494673069310342,,,,
2021-06-15,0.0027155465037336235,0.004141208418193987,-0.005634758995247902,0.005159538357094373,-0.30756304524002476,0.0047793618465712395,-0.33949325451685175,0.004114052953156699,-0.21172712971349583,,,,
2021-06-16,0.010823400465817423,0.010823400465817423,-0.006515961090560296,0.00904233456637904,0.20483034906595066,0.013234689683518042,-0.18776617894117142,0.013070283600493227,-0.054773631233577036,,,,
2021-06-17,0.009608689597549125,0.009608689597549125,0.0,0.016432251775518658,0.17992985785202387,0.027405653808661334,0.06057299696728391,0.029007102074919855,0.1112871253579113,,,,
2021-06-20,-0.014498700588154834,0.0001272055806318395,-0.014498700588154834,-0.017781425249623783,0.10183318399044206,0.0025714676514836388,0.24202508960573477,0.007741758993297765,0.2339493727598565,,,,
2021-06-21,-0.006553795740032675,0.002307482250136772,-0.00778263244128885,-0.0017749863462588333,-0.3829708809436049,-0.0016657564172585237,-0.2530340029487652,0.004642271982523427,-0.2333256542572797,,,,
2021-06-22,-0.0002729630135116512,0.0035485191756516876,-0.0005459260270231914,-0.0004094445202674768,-0.0830393544434821,-0.004230926709430927,-0.2544033460782863,0.0028797597925482865,-0.33451593823274683,,,,
2021-06-23,-0.0031135779071341796,0.0006768647624204593,-0.004488967104372632,-0.008122377149045734,0.14871210007158364,-0.013347773114931849,-0.11738998556193192,-0.006091782861784245,-0.21553972895257278,,,,
2021-06-24,-0.002424895594773102,0.001347164219318353,-0.002424895594773102,-0.004849791189545982,0.43828636244655783,-0.015761821366024775,0.31404240467672984,-0.010925501818671579,0.20320565395689716,,,,
2021-06-27,0.003918918918919045,0.003918918918919045,-0.003783783783783745,0.003108108108108132,-0.1959901226253613,-0.006162162162162255,0.05168224036815672,-0.007824324324324228,-0.007419255268400815,,,,
2021-06-28,0.0008107012565867766,0.004188623159032456,-0.0011484934468316554,-0.00013511687609790712,-0.5600560469609338,-0.003891366031617549,-0.5154604430672749,-0.007971895689771746,-0.557588869616745,-0.004533171193082164,-0.5645209774886271,,
2021-06-29,-0.003099312761083328,0.0005390109149712163,-0.003099312761083328,-0.0026950545748549715,0.581651680676371,-0.004500741140008091,-0.08681135225375625,-0.01067241611642622,-0.19881771763855938,-0.00706778062255764,-0.276539358970604,,
2021-06-30,-0.0026121902210315406,0.0006697923643670389,-0.0039517749497656185,-0.00589417280643012,0.38601120402695455,-0.007849966510381945,0.2866661254093259,-0.015753516409912738,0.13550918784336008,-0.012605492297388055,0.013130903087873014,,
