date,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2020-05-31,-0.012349066959385202,0.010290889132821057,-0.01756311745334793,,,,,,,,,,
2020-06-01,-0.009745533297238707,0.0036545749864647092,-0.011559285327558233,-0.013535462912831586,0.19272319515730563,,,,,,,,
2020-06-02,-0.007510729613733891,0.011802575107296098,-0.009924892703862764,-0.009120171673819844,-0.062355885225337304,,,,,,,,
2020-06-03,-0.0021592442645074206,0.007287449392712642,-0.00512820512820511,0.006207827260458876,0.2513032654169045,,,,,,,,
2020-06-04,0.0079596710002654,0.01936853276731232,-0.002918546033430558,-0.01698063146723272,-0.399100332454394,,,,,,,,
2020-06-07,-0.008100339691664571,0.0005226025607525386,-0.013326365299190068,-0.015155474261824065,0.3654865994536658,-0.031094852364776715,0.06473138569218784,,,,,,
2020-06-08,0.021380243572395097,0.02543978349120435,-0.0027063599458728715,0.03572395128552097,0.24458286341579316,0.013423545331529008,0.2882490121491321,,,,,,
2020-06-09,0.011570247933884392,0.014876033057851457,-0.007988980716253424,0.017906336088154395,-0.4094121764317399,0.0316253443526171,-0.2625816757612387,,,,,,
2020-06-10,0.019877228880444298,0.030692779888921384,-0.002338497515346316,0.06109324758842427,0.011532833378739227,0.08892136802104633,-0.2044464093156647,,,,,,
2020-06-11,-0.012569832402234526,0.0027932960893854997,-0.03016759776536304,-0.044413407821228934,-0.08245687432502113,0.024692737430167533,-0.19848924486941244,,,,,,
2020-06-14,-0.029188885770418116,0.004333426887454195,-0.03255683412854349,0.004771260174010417,0.29760126637596995,0.01897277575077161,0.05780773227413549,0.029834409205725443,0.0001698536481145041,,,,
2020-06-15,0.012154696132596676,0.022099447513812098,-0.00966850828729282,-0.01574585635359116,0.6359170626542048,-0.011657458563536172,0.7680366167333132,0.011381215469613126,0.6335039614640974,,,,
2020-06-16,0.012569832402234749,0.014804469273743015,-0.0041899441340781385,0.011173184357541999,-0.3615233632061835,-0.004804469273743339,0.10796261075524027,0.020614525139664774,0.01778900334231026,,,,
2020-06-17,-0.00615212527964204,0.0039149888143177325,-0.011744966442952864,0.0011185682326622093,0.3384231276779459,-0.00648769574944108,0.413880788300397,0.017617449664429685,0.36901497749032,,,,
2020-06-18,0.035257321580892675,0.03895365368211534,-0.0005686664771112904,0.01677566107477957,-0.5864831089388391,0.018993460335512635,-0.4702876314114116,0.031020756326414656,-0.4345267729522949,,,,
2020-06-21,-0.008465011286681645,0.006207674943566666,-0.02567720090293446,-0.007618510158013403,0.1842392894183975,0.0076749435665912635,-0.31351168789724226,0.016055304740406395,-0.29467196766215464,,,,
2020-06-22,-0.013789299503585206,0.007446221731936209,-0.016547159404302292,-0.02261445118587979,0.049176211269374104,-0.016161059018202084,-0.21356928614277138,-0.014726971869828742,-0.2186513860018694,,,,
2020-06-23,0.017877412031781947,0.0192962542565267,-0.012485811577752637,0.02894438138478983,0.1906747284143384,0.012656072644721572,0.06996362247101429,0.011833144154369979,-0.011428856184179992,,,,
2020-06-24,-0.030311380545604893,0.0016533480297602487,-0.030862496555524865,-0.028933590520804575,-0.2837716616183368,-0.019729953155139368,-0.20770288694675576,-0.02036373656654722,-0.294103388051995,,,,
2020-06-25,0.004702627939142445,0.0052558782849241314,-0.02378976486860307,0.003872752420470249,-0.5799835299808316,-0.01300138312586463,-0.6200251647501615,-0.010816044260027469,-0.692141037531256,,,,
2020-06-28,0.007477153143173654,0.007754084741069089,-0.014400443090556547,0.0011077263915812985,3.076394250061618,-0.006480199390750729,1.0013745424472478,-0.008751038493492014,0.5265092366074793,0.0036970368319024782,0.28771390654822415,,
2020-06-29,-0.01150054764512598,0.004381161007666945,-0.015607886089813783,-0.011226725082146838,-0.052824921161513494,-0.01396495071193904,0.7948881598050574,-0.01856516976998901,0.4412549331331945,-0.008023001095290194,0.21656524662530763,,
2020-06-30,-0.0059929174611822456,0.006265322800326878,-0.013620266957232396,-0.005175701443748237,-0.014439993877168766,-0.0176518659765732,0.6934790896757086,-0.02277308635249231,0.45915529648669273,-0.013729229092890205,0.20656055660719108,,
2020-07-01,0.014223194748358647,0.022975929978118037,-0.001367614879649981,0.004102844638949721,0.8540243642331224,-0.005579868708971758,2.0860807287764827,-0.01627461706783362,1.7169356274468677,-0.010462253829321422,1.247208918627833,,
2020-07-05,0.020884858477603574,0.020884858477603574,-0.002610607309700419,0.004671613080516668,0.24807939385406041,0.0005496015388841702,2.361610317153015,-0.009480626545754323,2.3537129518814464,-0.006512778235778893,1.7848266614453165,,
2020-07-06,0.016020236087689765,0.023327712197863892,-0.0011242270938729426,0.022765598650927643,-0.1721218766335122,0.02467678471051138,0.49062612126102145,0.016498032602585866,1.5348298050986529,0.014277684092186993,1.2335416640105494,,
2020-07-07,-0.0008419870895313153,0.012910468706146538,-0.010384507437552704,-0.0014033118158855995,0.14665483214117891,0.02026382262138604,0.5284548634678641,0.015464496211057943,1.7071130371221215,0.009079427448779098,1.523250039158356,,
2020-07-08,0.012546335899629169,0.020530367835757124,-0.011690903906472871,0.015968063872255467,-0.08809133846271044,0.03147989734816048,0.1813529366953608,0.029883090960935332,1.2868018206749445,0.023310521813515894,1.2768274358193037,,
2020-07-09,-0.01601573475695417,0.0,-0.02374262433267793,-0.014610845743186385,-0.33366581515787175,0.00719303175049113,-0.34650748147555943,0.014357965720708021,0.4376132119647771,0.006631076144984593,0.4717583339361151,,
2020-07-12,0.018207681365576045,0.026458036984352784,-0.000568990042674189,0.012517780938833711,-0.047830042883190704,0.014281650071123142,-0.32442746892509267,0.025064011379800633,0.26094077189743325,0.02119487908961637,0.3749040293766168,,
2020-07-13,0.004580589750930564,0.00830231892356137,-0.011737761236759181,0.006298310907529414,0.24660819215549812,0.013569997137130807,-0.0454399069709992,0.028657314629258357,0.09367535349062095,0.02669624964214168,0.6756647672241476,0.03462162420078241,0.6342145682169995
2020-07-14,-0.022032497934453388,0.004681905811071196,-0.022032497934453388,-0.0380060589369321,-0.24082390193865333,-0.02853208482511771,-0.2490576610141193,-0.01368768934177933,-0.20606971284419306,-0.013288350316717046,0.2512074129218398,-0.006086477554392622,0.22606617547559105
2020-07-15,-0.04239533651298366,0.006756756756756577,-0.04464758876523589,-0.03789083200847909,-0.3366440205847726,-0.061738208797032845,-0.44183193552693856,-0.051616322204557696,-0.4856411804687405,-0.05052994170641223,-0.16071021106674266,-0.04430312665606795,-0.18675891986584292
2020-07-16,-0.011203751954142804,0.004168837936425085,-0.01902032308494017,-0.016675351745700895,-0.04043092153151839,-0.06347055758207454,-0.3489273547823555,-0.06474726420010435,-0.4870417091279663,-0.06383533090151106,-0.1825452394817294,-0.05984019454577039,-0.21036133352744202
2020-07-19,-0.005455962587685104,0.003637308391789995,-0.009223174850610638,-0.002857885164977869,0.7630926117718324,-0.05164977916341962,0.2982575696324046,-0.0626916082099247,0.007895800687629295,-0.06310730059755765,0.4821383882679522,-0.06137524898241964,0.4189802177193074
2020-07-20,0.002331002331002363,0.010101010101010166,-0.004403004403004451,-0.0031080031080030768,-0.19150267389666742,-0.03729603729603781,0.03959421516930539,-0.06016576016576014,-0.15143271886627607,-0.06171976171976146,0.14631911197992875,-0.06360183026849686,0.13114219762417134
2020-07-21,-0.01760204081632666,0.0008928571428570287,-0.01760204081632666,-0.015051020408163307,0.7574710966847806,-0.03301020408163313,0.936427294941464,-0.06658163265306116,0.5669579488675736,-0.07179846938775503,0.965354133994675,-0.07740646258503403,0.9911246459267904
2020-07-22,0.011119731057667392,0.024049650892164376,-0.0015515903801397446,0.013705715024566967,-0.6985571552960008,-0.0048099301784334525,-0.45212831687174027,-0.04455650374967668,-0.5238283208295587,-0.05527540729247449,-0.43188874792214527,-0.0628221705025429,-0.40316152736611577
2020-07-23,-0.011000255819902938,0.0015349194167304514,-0.01816321309797908,-0.010744435917114381,0.890422688597093,-0.010744435917114936,0.13981789765524,-0.04561268866717838,0.03464381762331703,-0.06103862880532096,0.10593204311265758,-0.07087064040249003,0.1483350929770817
2020-07-26,-0.017072558373085633,0.0007532011046949005,-0.02297263369319602,-0.018578960582475434,0.24551818933684344,-0.02555862415264909,0.3131478094749962,-0.054556866683404315,0.31122759741814576,-0.07496861662063747,0.33094368145913333,-0.0840488743827934,0.4188970558733043
2020-07-27,0.01327546591779405,0.019657901455195192,-0.003318866479448568,0.01684962981873883,0.35356495902285534,-0.00229767679346482,0.775126750594773,-0.026678580546336317,0.7652007862566266,-0.054684707684452105,0.5186029053653956,-0.06518594162198965,0.8876608982152723
2020-07-28,-0.009305835010060326,0.010814889336016043,-0.009808853118712269,-0.01483903420523125,-0.11461078494481891,-0.014285714285714568,0.4497736138794315,-0.030457746478873005,0.5484529893980874,-0.06486418511066361,0.3126753736262884,-0.07608987256874589,0.6475874121354543
2020-07-29,-0.012559658377292116,0.0018839487565938118,-0.02549610650590306,-0.0012559658377293559,-0.08135624617050685,-0.012710374277819958,0.35927385685176483,-0.0230092941471991,0.3897349634506049,-0.06196935443355922,0.17795829236666227,-0.07426944653772094,0.5142705082717052
2020-07-30,-0.0012556504269211066,0.0030135610246107003,-0.016825715720743428,-0.0002511300853841325,0.17149314922144177,-0.007232546459066236,0.21932841003178338,-0.018056253139125955,0.5251587497662991,-0.05831240582621766,0.35075652359712617,-0.07114515318935222,0.7581518255388475
2020-08-02,-0.013563501849568338,0.0014796547472257782,-0.020961775585696563,-0.01800246609124534,-0.17411456538222925,-0.021504315659679807,-0.09313572757978905,-0.03218249075215762,0.1527967188253947,-0.07124537607891446,0.11775866822913073,-0.08452938758734074,0.44571246065118
2020-08-03,-0.006867794947265193,0.005150846210448812,-0.010301692420897735,-0.005396124601422803,-0.3504376833008709,-0.023252391464312572,-0.4194018850605592,-0.03235221976943825,-0.25600895515705113,-0.07115526122148608,-0.2618205386526966,-0.08507072193606446,-0.09243847433974373
2020-08-04,-0.0024330900243308973,0.003163017031630133,-0.020194647201946414,-0.008029197080291928,0.10607657426538908,-0.02330900243309053,-0.24967640072822217,-0.03486618004866182,-0.16194276443122002,-0.0722992700729923,-0.15540495967638102,-0.08809407948094106,-0.008959714680597197
2020-08-05,-0.018199233716475027,0.0011973180076629841,-0.02430555555555558,-0.015804597701149392,-0.5290087454036014,-0.03232758620689691,-0.6125586533589982,-0.045569923371647336,-0.5837663270704438,-0.08041187739463562,-0.5898226566880924,-0.0986430395913157,-0.5398227810937057
2020-08-06,0.009424842919284693,0.024649589173513675,-0.03238279362010643,0.009183180280328607,-0.2561801191693609,-0.014016433059449662,-0.6117547447221007,-0.029337844369260457,-0.6791422040744942,-0.06388351860802288,-0.6668212817004484,-0.08511358144030978,-0.6468440754750853
2020-08-09,-0.006211180124223503,0.01098901098901095,-0.010989010989011061,-0.011466794075489672,0.6496419684323147,-0.017869087434305264,-0.09819046512333462,-0.03499761108456756,-0.36082197567938423,-0.06770186335403705,-0.39044674806358415,-0.09155120242076797,-0.3945083317448169
