epoch,loss
0,0.6822448253631592
1,0.668692684173584
2,0.6514695644378662
3,0.6389881610870362
4,0.6342496871948242
5,0.6329118251800537
6,0.6295968055725097
7,0.6289985179901123
8,0.6266348361968994
9,0.6253180503845215
10,0.623403263092041
11,0.621402645111084
12,0.6196111679077149
13,0.6180058479309082
14,0.6163017749786377
15,0.6143548011779785
16,0.612507963180542
17,0.6108321666717529
18,0.6089457035064697
19,0.6068440914154053
20,0.6050055027008057
21,0.602865743637085
22,0.6011778354644776
23,0.5994435310363769
24,0.5974724292755127
25,0.5953715324401856
26,0.5930424213409424
27,0.591283130645752
28,0.5889532566070557
29,0.5865031242370605
30,0.5846796035766602
31,0.5827359199523926
32,0.5808365821838379
33,0.578660249710083
34,0.5764708042144775
35,0.5742673397064209
36,0.5717148780822754
37,0.5693531036376953
38,0.5675116539001465
39,0.5658225059509278
40,0.5639595508575439
41,0.5622538089752197
42,0.5604474067687988
43,0.5587399482727051
44,0.5567977905273438
45,0.5550992965698243
46,0.5539022922515869
47,0.5520607471466065
48,0.5510194778442383
49,0.549769115447998
