epoch,loss
0,0.6860401153564453
1,0.6784006118774414
2,0.6766879399617513
3,0.6762007395426433
4,0.6758911768595378
5,0.6755865732828776
6,0.6752768198649088
7,0.6750036875406901
8,0.6747466405232747
9,0.6744421641031901
10,0.6740797678629558
11,0.6735811869303385
12,0.6728525797526042
13,0.6719023386637369
14,0.6706628163655599
15,0.6693333943684896
16,0.6683658599853516
17,0.6674821853637696
18,0.667063585917155
19,0.6668710072835287
20,0.6663422266642253
21,0.6661928812662761
22,0.6662268320719401
23,0.6659009297688802
24,0.665673573811849
25,0.6656824747721354
26,0.6655529022216797
27,0.6653350194295248
28,0.6653050104777019
29,0.665281105041504
30,0.6650553385416667
31,0.6649894714355469
32,0.6649595260620117
33,0.6648174921671549
34,0.6647207895914714
35,0.6646638870239258
36,0.6645649592081706
37,0.6644997914632161
38,0.6644542058308919
39,0.6643210093180338
40,0.6642818450927734
41,0.6642250696818034
42,0.6641654968261719
43,0.6640623092651368
44,0.6640374501546223
45,0.6639372507731119
46,0.6638774871826172
47,0.6637935638427734
48,0.6637800216674805
49,0.663693618774414
