epoch,loss
0,52.17
1,53.03
2,52.97
3,51.96
4,51.33
5,58.24
6,60.43
7,60.92
8,61.41
9,61.84
10,62.12
11,62.05
12,62.12
13,62.2
14,62.2
15,62.14
16,62.39
17,62.38
18,62.45
19,62.58
20,62.75
21,62.36
22,62.47
23,63.0
24,63.06
25,63.11
26,63.14
27,63.14
28,63.0
29,63.33
30,63.49
31,63.41
32,63.54
33,63.45
34,63.67
35,63.61
36,63.93
37,63.89
38,63.53
39,63.99
40,63.75
41,63.81
42,64.21
43,64.21
44,64.13
45,63.66
46,64.15
47,64.05
48,64.16
49,64.05
