epoch,loss
0,0.2
1,0.87
2,1.54
3,6.73
4,14.68
5,21.92
6,26.89
7,26.43
8,32.39
9,34.98
10,33.86
11,36.09
12,36.47
13,34.21
14,38.11
15,36.58
16,38.12
17,38.43
18,37.96
19,38.88
20,38.15
21,37.45
22,37.82
23,42.64
24,42.38
25,38.57
26,41.68
27,39.31
28,40.58
29,40.53
30,39.98
31,40.37
32,41.84
33,39.37
34,39.67
35,41.52
36,40.86
37,42.88
38,43.33
39,43.78
40,46.22
41,43.02
42,44.07
43,45.28
44,43.75
45,47.4
46,44.74
47,43.36
48,45.14
49,46.22
