date,price,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,25.82,0.006584043377226845,0.008907823392718894,-0.004647560030983766,,,,,,,,,,
2014-01-02,25.9,-0.0023166023166022454,0.00540540540540535,-0.007722007722007707,-0.003088803088802994,0.3714049537208728,,,,,,,,
2014-01-05,25.81,0.007361487795428223,0.012785741960480435,-0.0023246803564509477,0.0034870205346764216,-0.21556870886050006,,,,,,,,
2014-01-06,25.54,-0.002349256068911454,0.014878621769772948,-0.007047768206734473,0.01057165231010182,-0.42590424202601884,,,,,,,,
2014-01-07,25.84,-0.010061919504643968,0.0038699690402477227,-0.012770897832817263,-0.011609907120743057,0.14329298634423315,,,,,,,,
2014-01-08,25.85,0.0027079303675048294,0.008123791102514488,-0.005415860735009659,-0.0003868471953578645,0.5943103545347017,-0.0026305609284332787,0.2820218346560881,,,,,,
2014-01-09,25.66,0.005845674201091056,0.0074045206547155296,-0.009742790335152018,0.0074045206547155296,-0.15210158760074788,0.004988308651597828,0.06570252929517384,,,,,,
2014-01-12,24.83,0.030608135320177254,0.030608135320177254,-0.002416431735803415,0.03342730567861474,-0.3886055514428983,0.03664921465968596,-0.311263437365241,,,,,,
2014-01-13,25.59,-0.023837436498632236,0.0027354435326298887,-0.02461899179366933,-0.029699101211410728,0.16986903145654364,-0.00179757717858553,-0.08721965481537208,,,,,,
2014-01-14,26.03,-0.014598540145985495,0.0007683442182098155,-0.018056089127929442,-0.01690357280061472,-0.32639489469725647,-0.018286592393392476,-0.3993507255127138,,,,,,
2014-01-15,26.8,-0.020522388059701524,0.0014925373134329067,-0.026492537313432818,-0.028731343283582067,-0.2517756467806296,-0.045074626865671874,-0.4983983550193968,-0.04152985074626869,-0.5532672578697513,,,,
2014-01-16,26.77,0.0014942099364960715,0.004856182293612177,-0.009712364587224465,0.0011206574523721091,0.8847696218058725,-0.0369069854314531,0.20713742319814177,-0.03679491968621573,-0.034388234709342935,,,,
