date,price,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,103.84,0.0046224961479197635,0.00751155624036981,-0.0030816640986133237,,,,,,,,,,
2014-01-02,104.35,-0.0003833253473884968,0.005462386200287606,-0.003833253473885856,-0.004887398179204472,0.0658509519481505,,,,,,,,
2014-01-05,104.36,0.00402453047144502,0.009103104637792292,-0.0025871981602145766,-9.58221540821036e-05,-0.1488124895145182,,,,,,,,
2014-01-06,103.98,-0.005962685131756129,0.008463165993460198,-0.011252163877668808,0.003654548951721459,-0.061544018874101214,,,,,,,,
2014-01-07,103.28,0.005809450038729569,0.005906274206041839,-0.002178543764523533,0.006777691711851386,-0.0921925951654885,,,,,,,,
2014-01-08,103.73,-0.0022172949002218223,0.0035669526655739414,-0.0040489732960571345,-0.0043381856743468505,0.2773990770634136,0.0022365757254412255,0.0877854895849266,,,,,,
2014-01-09,104.86,-0.007724585161167252,9.536524890330078e-05,-0.009155063894716653,-0.010776273126072766,-0.1375618996462198,-0.00877360289910345,-0.05966442578162601,,,,,,
2014-01-12,104.73,-0.0032464432349852412,0.008116108087462992,-0.00496514847703633,0.0012412871192590824,-0.10290137046177794,-0.006569273369617101,-0.12034328175222941,,,,,,
2014-01-13,105.43,-0.006544626766575079,0.002466091245376001,-0.009484966328369482,-0.006639476429858737,-0.04854571799674301,-0.012463245755477526,-0.1329773006330992,,,,,,
2014-01-14,105.38,0.0007591573353578074,0.0029417346745113093,-0.006452837350540808,0.0004744733345987129,0.3476434186730313,-0.009242740557980689,0.20788479755914513,,,,,,
2014-01-15,106.05,-0.008203677510608132,0.0001885902876002099,-0.014332861857614287,-0.006317774634606366,0.13006061617172726,-0.011541725601131536,0.3045843683189362,-0.015615275813295582,0.26203410200323796,,,,
2014-01-16,105.46,0.009577090840128921,0.00976673620329982,-0.00018964536317078728,0.005594538213540723,-0.5284452581888085,-0.0016119855869524136,-0.39623529514602773,-0.008012516593969177,-0.4099203928311663,,,,
