date,price,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2018-06-04,54.25,0.004608294930875667,0.00903225806451613,-0.019170506912442375,,,,,,,,,,
2018-06-05,52.29,0.03365844329699752,0.03633581946834963,-0.0034423407917383297,0.03748326639892907,-0.20256994839132558,,,,,,,,
2018-06-06,51.93,0.006162141344117078,0.012131715771230622,-0.0036587714230694734,0.006932409012131657,0.24395841983348276,,,,,,,,
2018-06-07,51.32,0.018316445830085737,0.02318784099766158,-0.0011691348402183,0.01188620420888542,0.5995316159250585,,,,,,,,
2018-06-10,51.57,-0.002133023075431395,0.003684312584836036,-0.013185960829939836,-0.004847779716889655,-0.26490562886521785,,,,,,,,
2018-06-11,52.25,-0.008038277511961733,0.004019138755980922,-0.01492822966507179,-0.01301435406698559,-0.1574675357622457,0.00042105263157909967,-0.0664874354351509,,,,,,
2018-06-12,52.18,0.0042161747796090054,0.018014564967420377,-0.009773859716366351,0.00134151015714834,0.415164020551096,-0.00590264469145263,0.32596981288507565,,,,,,
2018-06-13,51.95,0.009624639076034613,0.015399422521655382,-0.006159769008662219,0.004427333974975856,-0.16252332184913498,-0.0019249278152069227,-0.014140156395698877,,,,,,
2018-06-14,52.78,-0.013641530882910202,0.007199696854869098,-0.021409624857900766,-0.0157256536566881,-0.5792759802912062,-0.017544524441076237,-0.5998740075565107,,,,,,
2018-06-17,52.93,-0.0028339316077838905,0.005478934441715433,-0.012658227848101333,-0.0028339316077838905,2.162232694976527,-0.014812015870017015,0.7024253860702174,,,,,,
2018-06-18,53.97,-0.013526032981285852,0.0005558643690939391,-0.016305354826755547,-0.019269964795256556,-0.2749288432385608,-0.028756716694459783,0.18674426878693184,-0.03010931999258859,0.1270036042446554,,,,
2018-06-19,54.2,-0.008856088560885711,0.004797047970479751,-0.016605166051660625,-0.004243542435424463,0.9067732244748676,-0.026531365313652966,1.2082130526924328,-0.034741697416974304,1.1253920335306096,,,,
2018-06-20,54.17,0.004061288536090002,0.011076241462063985,-0.004799704633561053,0.0005538120731032325,-0.30501034950527883,-0.018534244046520043,0.4595657973833869,-0.030681188849916996,0.35991894638500166,,,,
2018-06-21,54.44,-0.0069801616458485816,0.0020205731080087386,-0.00881704628949298,-0.004959588537839732,-0.20484168969729966,-0.015246142542248098,0.1163197062076351,-0.03137398971344607,0.04152152138283216,,,,
2018-06-24,54.91,-0.010016390457111557,0.0032780914223276003,-0.01602622473137849,-0.008559460936077179,0.2078179102200326,-0.017628847204516296,0.006245468796527209,-0.03398288107812786,0.2886317426645568,,,,
2018-06-25,55.21,-0.01159210287991308,0.01159210287991308,-0.01159210287991308,-0.005433798224959374,0.006649077824433691,-0.015794240173881424,0.028476385121325887,-0.033182394493751155,0.2744554023757324,,,,
2018-06-26,55.46,-0.006491164803461902,0.006310854670032562,-0.008113956004327516,-0.004507753335737497,0.33938881146725075,-0.015759105661737993,0.30220757847236057,-0.03220338983050852,0.6447439777025683,,,,
2018-06-27,55.71,-0.006103033566684624,0.010411057260814927,-0.00735954047747267,-0.004487524681385802,0.22841970884439355,-0.015652486088673312,0.6242382395667068,-0.030658768623227473,0.9729803097420882,,,,
2018-06-28,56.15,-0.010863757791629514,0.0017809439002671734,-0.019234194122885073,-0.007836153161175363,-0.439855997961615,-0.0178806767586821,-0.15636741889953698,-0.031558325912733776,0.04726441333187825,,,,
2018-07-01,56.81,-0.011793698292554167,0.0014082027812005737,-0.01232177433550441,-0.011617672944904123,0.12179828347065746,-0.023270550959338165,-0.08066181913179782,-0.03687731033268804,-0.016706425331485808,,,,
2018-07-02,56.55,0.0045977011494253706,0.009195402298850741,-0.00512820512820511,0.0045977011494253706,1.2979598226792572,-0.012060123784261467,1.0938742887277022,-0.02558797524314771,1.2686655272184515,-0.049973474801060846,1.8495383939901169,,
2018-07-04,56.56,-0.00017680339462522454,0.0030940594059405413,-0.010608203677510586,-0.00017680339462522454,-0.4425922523752034,-0.0074964639321074555,0.013765156684688362,-0.021198727015558916,0.15064688205343546,-0.048108203677510675,0.5209156671565796,,
2018-07-05,56.76,-0.005461592670894966,0.005813953488372103,-0.006166314305849241,-0.0035236081747709314,0.2265694476300848,-0.007117688513037401,0.24621863820917378,-0.020489781536293217,0.4248644929198304,-0.047700845665962,0.7802365690049937,,
2018-07-08,54.77,0.0352382691254336,0.03596859594668622,-0.0031038889903232114,0.03633375935731231,-0.050927605594429104,0.03279167427423757,0.1851740449164434,0.019828373197005478,0.29816502970064107,-0.008690889172904948,0.6251787499684929,,
2018-07-09,55.0,-0.011454545454545495,0.0007272727272726875,-0.015090909090909044,-0.0041818181818181754,-0.2632497390315891,0.023454545454545395,-0.22594715354509054,0.01616363636363638,-0.10799550937376023,-0.009700000000000042,0.18267065645865155,,
2018-07-10,55.97,-0.014114704305878134,0.0030373414329105675,-0.018581382883687714,-0.017330712881901023,0.6731145114639512,-0.0007504020010720147,0.26209571118676744,-0.0012864034304090888,0.46844419420927363,-0.023798463462569197,0.9451420377511977,,
2018-07-11,55.75,-0.0007174887892376081,0.005739910313901309,-0.007174887892376636,0.003946188340807177,-0.25386917954636934,0.0011121076233182592,-0.02844439698684853,0.004017937219731094,0.0284777656089632,-0.01660986547085208,0.3847962722682865,,
2018-07-12,55.91,-0.0019674476837774346,0.002861742085494612,-0.006438919692362766,-0.002861742085494501,0.6014078058186456,-0.004650330888928744,0.5332249598099226,0.0016633875871938653,0.6376291623026635,-0.016231443391164335,1.1801872199491283,,
2018-07-15,56.0,-0.004285714285714337,0.001607142857142918,-0.008035714285714368,-0.001607142857142918,0.20019253826461725,-0.009285714285714342,0.7446645567569319,0.0004107142857143753,0.9198610105963556,-0.0142767857142857,1.5082545042612256,,
2018-07-16,56.03,0.0037479921470640054,0.006603605211493724,-0.003287524540424802,-0.0005354274495805722,-0.38983726676041974,-0.005425664822416576,-0.02915769710181093,-0.0003926467963590863,0.05202537099603166,-0.011931108334820695,0.3167270129927906,,
2018-07-17,55.55,0.005040504050405126,0.008640864086408628,-0.006660666066606646,0.008640864086408628,0.7837333834926774,0.006876687668766923,0.5661956390760885,0.006840684068406988,0.7680287083870929,-0.0006030603060306339,1.3001158710238676,-0.019633963396339604,1.9609195520535452
