date,price,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2017-10-30,40.95,-0.017094017094017144,0.001465201465201238,-0.02710622710622712,,,,,,,,,,
2017-10-31,40.68,0.007866273352999054,0.014749262536873253,-0.011553588987217256,0.006637168141593097,-0.4008538168211433,,,,,,,,
2017-11-01,41.35,-0.005078597339782331,0.006045949214026569,-0.0207980652962515,-0.016203143893591343,-0.2184159506656842,,,,,,,,
2017-11-02,41.15,-0.0021871202916159405,0.007290400972053579,-0.004374240583232103,0.00486026731470246,0.1632247842166057,,,,,,,,
2017-11-05,41.48,-0.0067502410800384105,0.024108003857280513,-0.01494696239151394,-0.007955641272902603,-0.5007280913635833,,,,,,,,
2017-11-06,41.93,-0.022179823515382724,0.024087765323157706,-0.023849272597185833,-0.01073217266873372,-0.2750331904348414,-0.019270212258526098,-0.5931606559217892,,,,,,
2017-11-07,40.08,0.03967065868263475,0.04416167664670656,-0.011227544910179521,0.04615768463073855,0.5874477757299923,0.030888223552894223,-0.09927171003356283,,,,,,
2017-11-08,40.16,-0.004980079681274785,0.004731075697211207,-0.013944223107569598,-0.0019920318725099584,0.6329846908817423,0.025846613545816632,0.6268617931682403,,,,,,
2017-11-09,40.82,-0.008819206271435509,0.004654581087702114,-0.016903478686918105,-0.016168544830965303,-0.19492598126310356,0.00342969132778026,0.295020726855598,,,,,,
2017-11-12,40.44,0.002225519287833988,0.005192878338278861,-0.013353115727002929,0.009396636993076246,0.06951561312516907,0.011226508407517155,0.4373672103126174,,,,,,
2017-11-13,40.2,0.002238805970149249,0.005970149253731183,-0.007711442786069722,0.005970149253731183,0.4283106713625646,0.012089552238805812,0.8764207824592927,0.017512437810945025,0.586725548483199,,,,
2017-11-14,40.26,-0.004222553402881135,0.011053154495777484,-0.011922503725782296,-0.0014903129657226621,-0.22434635401459424,0.001987083954296809,0.11601648669230524,0.014133134624937815,0.2595594570856192,,,,
2017-11-15,41.0,-0.019268292682926846,0.015121951219512209,-0.024146341463414656,-0.018048780487804894,-0.07485394043834959,-0.015219512195122187,-0.07072033632012598,-0.005195121951219739,0.18250755518510053,,,,
2017-11-16,41.66,-0.012481997119539012,0.012722035525684072,-0.012481997119539012,-0.015842534805568853,-0.12694168536689543,-0.026788286125780325,-0.16817100331490376,-0.021795487277964543,0.03560940686684444,,,,
2017-11-19,42.07,-0.005942476824340348,0.008557166627050083,-0.00927026384597096,-0.009745661991918286,-0.013481355148374008,-0.03227953410981721,-0.17090950183060793,-0.03011647254575711,0.04898021538071462,,,,
2017-11-20,41.25,0.02400000000000002,0.024969696969697086,-0.004363636363636347,0.01987878787878783,1.1742188371027082,-0.005139393939394221,0.8535993161856705,-0.009406060606060751,1.1875531649123965,,,,
2017-11-21,41.03,0.0043870338776506035,0.00999268827687061,-0.0019497928345112436,0.00536193029490617,0.9050244941385164,0.005313185474043136,2.4001681452302805,-0.005751888861808552,2.5417179132685273,,,,
2017-11-23,40.86,0.004650024473813019,0.009789525208027339,-0.0009789525208027117,0.004160548213411719,0.27881385876911824,0.013264806656877015,2.7598330589964677,0.0007097405775819965,2.9996250240490108,,,,
2017-11-26,40.59,0.009854644000985457,0.014042867701404171,-0.0032027593003203236,0.006651884700665134,-0.6092964003236658,0.019315102241931115,0.1906394364245838,0.009090909090909038,0.4444374735007246,,,,
2017-11-27,40.65,-0.002952029520295163,0.009840098400983877,-0.010086100861008473,-0.0014760147601474705,-0.4896183884850307,0.012546125461254443,-0.49863896264375096,0.007035670356703605,-0.31146930801710404,,,,
2017-11-28,41.51,-0.0161406889906045,0.014936159961455253,-0.016622500602264445,-0.020717899301373133,0.32614351526405083,-0.01527342808961718,-0.3500339511489189,-0.01332209106239457,-0.07794495457994677,-0.013960491447843837,0.14784702829351093,,
2017-11-29,41.69,-0.012712880786759473,0.008635164307987608,-0.016550731590309398,-0.004317582153993804,0.02931530311670194,-0.018277764451907097,-0.2577400710703056,-0.014439913648356839,-0.03709162127508969,-0.017546174142480164,0.20495674651066165,,
2017-11-30,41.54,0.00457390467019736,0.006740491092922518,-0.012277323062108714,0.0036109773712085236,0.3036663208504846,-0.011555127587867364,0.13763448345102258,-0.00743861338468943,0.23591026627846023,-0.012782859894078014,0.5751083520185627,,
2017-12-03,41.65,0.002160864345738478,0.013925570228091155,-0.0009603841536613977,-0.002641056422569066,0.20854430021371262,-0.01090036014405793,0.5308195446512785,-0.008763505402160754,0.4188611266750397,-0.0151620648259303,0.869790827989618,,
2017-12-04,41.65,0.01704681872749103,0.02328931572629056,-0.006602641056422498,0.0,-0.20660342686098698,-0.0058103241296521,0.19905230141008134,-0.008787515006002278,0.027265181468235422,-0.01456182472989187,0.45888802224503156,,
2017-12-05,41.71,0.0,0.007192519779429363,-0.010309278350515427,-0.0014385039558859614,-0.11422748097794055,-0.0024454567250062897,-0.06303867095522808,-0.011220330855909788,-0.1611366734542361,-0.015775593382881814,0.22251284465106558,,
2017-12-06,41.98,-0.012386850881372036,0.009290138161029082,-0.020366841353025134,-0.00643163411148151,-0.20213049678329997,-0.007908527870414628,-0.2747193627317578,-0.016484040019056678,-0.3094913816146757,-0.02236779418770829,-0.11018523390168355,,
2017-12-07,42.26,-0.00804543303360139,0.0030761949834359203,-0.01112162801703731,-0.006625650733554256,0.6985858112709824,-0.013109323237103898,0.2715513548661468,-0.020752484619025013,0.2905131634498932,-0.026597255087553173,0.4620863726526492,,
2017-12-10,41.39,0.019569944431022,0.02512684223242334,-0.004952887170814213,0.021019569944430883,-0.050684737141583835,0.011113795602802234,0.17842416110131332,0.003213336554723334,0.2812602849532384,-0.0035999033582990725,0.3573906851174564,,
2017-12-11,41.51,-0.006022645145748018,0.018790652854733914,-0.006504456757407739,-0.0028908696699589953,-0.14856650614413813,0.0069380872079014555,0.019671122550647624,0.002240423994218199,0.09155139488542008,-0.00579378463020952,0.11574879608103639,,
2017-12-12,42.27,-0.017979654601372297,0.0033120416370946426,-0.018452803406671436,-0.017979654601372297,-0.047202026159224975,-0.01182872013248204,-0.022798404988978005,-0.013744972793943822,-0.02243952355354728,-0.02240359593092034,0.03718119260339536,-0.02570775175459361,0.23611065293373934
2017-12-13,42.82,-0.013545072396076607,0.014479215319943783,-0.01686127977580576,-0.012844465203176059,-0.5392923917995445,-0.0219056515646896,-0.5538236355353076,-0.024638019617001405,-0.5583617312072893,-0.03254320411022893,-0.5228486013667426,-0.03719445741865168,-0.425097828397874
2017-12-14,42.83,0.00396918048097139,0.011207097828624946,-0.003268736866682276,-0.0002334812047629642,0.2077127230527105,-0.018211533971515537,-0.3651734605596788,-0.022227410693439142,-0.41015671544395516,-0.029780527667522594,-0.40028714401635845,-0.03575375515604329,-0.28546319570213463
2017-12-17,43.49,-0.013796275005748426,0.006668199586111756,-0.013796275005748426,-0.015175902506323391,-0.07687305125933319,-0.0304897677627044,-0.30846114322597584,-0.03409979305587518,-0.4087180463417057,-0.04240055185100022,-0.4370865398817454,-0.04925270177052221,-0.3332865171678122
2017-12-18,43.48,-0.0029898804047836514,0.0050597976080957174,-0.006899724011039443,0.00022999080036800734,1.9839088863346475,-0.02060717571297166,1.411604055423802,-0.029645814167433393,0.9503059027222067,-0.04007589696412128,0.7029196250600167,-0.04724011039558418,1.0281688353468192
2017-12-19,43.28,0.010166358595194103,0.012707948243992462,-0.001155268022181244,0.004621072088724532,0.03931393878449829,-0.006977818853974305,1.410738135787044,-0.02093345656192236,0.9836509787688223,-0.03401109057301277,0.6891346233209654,-0.0412969808995689,1.0161764894283056
2017-12-20,44.27,-0.014004969505308384,0.009035464196972987,-0.01490851592500575,-0.022362773887508514,-0.43169169390677387,-0.024621639936752038,0.3026549033804231,-0.03928168059634052,0.08967436121366812,-0.05332053309238771,-0.04632092946146049,-0.06171975001882424,0.06568968704879574
2017-12-21,44.38,-0.001577287066246047,0.0013519603424965165,-0.006534474988733607,-0.0024785939612438357,0.5186082400229688,-0.020504731861198944,0.685160171917278,-0.03650292924740872,0.6268193346035722,-0.05201667417755751,0.49654536863031695,-0.06089830253868134,0.5742175378534122
2017-12-25,44.95,-0.009566184649610676,0.0008898776418242438,-0.011679644048943394,-0.01268075639599553,0.40183295461215307,-0.02602892102335952,0.949972367709935,-0.04400444938820913,1.2722996392175756,-0.060122358175750845,1.1376884617466199,-0.06967741935483895,1.1721644633250272
2017-12-26,44.65,0.007838745800671898,0.01410974244120955,-0.002015677491601253,0.006718924972004547,-0.19062526028090288,-0.012945128779395576,0.1327848128599589,-0.0296080627099663,0.7935446017355143,-0.048924972004479095,0.7078705243252748,-0.060343411720791496,0.7032862899701495
2017-12-27,44.34,0.012629679747406364,0.014884979702300294,-0.0069914298601714275,0.0069914298601712055,0.202991809818569,-0.0007668019846640561,0.3584707702926868,-0.01574199368516016,1.0991374146933413,-0.0377649977447001,0.9667068197083895,-0.05060893098782149,0.9971440870749513
2017-12-28,44.23,0.005426181324892587,0.013113271535157178,0.0,0.0024869997739092042,0.2095071465633478,0.00651141758987106,0.6000262127433431,-0.008614062853266824,1.4329227567906266,-0.032172733438842305,1.3042408538172756,-0.045127741352023576,1.377974622713043
2018-01-01,45.26,-0.01966416261599646,0.0006628369421122215,-0.020766681396376496,-0.02275740167918694,-0.40886969801975204,-0.016570923552806205,-0.2323484540141717,-0.028060097216084712,0.20609007031718884,-0.05139195757843551,0.3141445484942378,-0.063934305494182,0.3660273680378632
2018-01-02,45.27,0.0015462778882262551,0.0064060083940800094,-0.0033134526176277213,-0.00022089684117532205,-0.13594250929872564,-0.012900375524630192,-0.33253820364025855,-0.02290700242986521,-0.07980007739767736,-0.04749282085266182,0.12732076110161472,-0.06100434430454338,0.1536785294196763
2018-01-03,45.2,0.0,0.00619469026548658,-0.021460176991150548,0.0015486725663715895,0.1192392467393173,-0.009955752212389646,-0.1637505997911316,-0.017455752212389375,-0.11074902686294485,-0.04201327433628321,0.27012165175421265,-0.056887905604720124,0.257465284816325
2018-01-04,45.41,-0.0026425897379431795,0.006386258533362943,-0.005945826910372043,-0.004624532041400453,0.12817557110922873,-0.012111869632239647,-0.01861245512268639,-0.018211847610658416,0.020545342225521068,-0.04253468399031024,0.4216695258072416,-0.05895177273728269,0.3749552022945688
