epoch,loss
0,0.6929335987896
1,0.6922645918819883
2,0.692013101840238
3,0.6918640836663202
4,0.691735853842639
5,0.6916272224636253
6,0.6915569480406035
7,0.6914807240897363
8,0.6914026102888475
9,0.6913482246048953
10,0.691265561165066
11,0.6911934668864679
12,0.6911372613469395
13,0.6910635571961009
14,0.6909587055171301
15,0.6908489542269926
16,0.6907481622258458
17,0.6906248320133315
18,0.690482883278383
19,0.6903434543434633
20,0.6901478198690152
21,0.6899473557778455
22,0.6897002053917001
23,0.6894553648222477
24,0.6891933056192661
25,0.6889057684382167
26,0.6886152214960221
27,0.6882728786643492
28,0.6879326356660336
29,0.6875956824066443
