epoch,loss
0,0.6850903193155925
1,0.6783571243286133
2,0.6773457845052083
3,0.6767534891764323
4,0.6762245178222657
5,0.6757769266764323
6,0.6751981735229492
7,0.6746431986490885
8,0.6738495508829753
9,0.6728244145711263
10,0.6713881810506185
11,0.6694204330444335
12,0.6676536560058594
13,0.6661725362141927
14,0.6656242370605469
15,0.6648769378662109
16,0.6643426259358723
17,0.6639646530151367
18,0.663772455851237
19,0.6634117126464844
20,0.6632883071899414
21,0.6630901336669922
22,0.6629120508829752
23,0.6627197901407877
24,0.6625055948893229
25,0.6622950236002604
26,0.6622037887573242
27,0.66209290822347
28,0.6620516459147135
29,0.6620070775349934
30,0.661694590250651
31,0.661486562093099
32,0.6612270991007487
33,0.6611915588378906
34,0.6608724594116211
35,0.6607709248860677
36,0.6606096267700196
37,0.6604576746622721
38,0.6603127161661784
39,0.660138193766276
40,0.6599311828613281
41,0.6597276051839193
42,0.6596819559733073
43,0.6595219294230144
44,0.6593554178873698
45,0.6592096328735352
46,0.6590110778808593
47,0.658923085530599
48,0.6586365381876628
49,0.6584704717000326
