epoch,loss
0,0.6925018730513547
1,0.6920693073797664
2,0.6918949512166714
3,0.6917553822928613
4,0.6916788083697678
5,0.6915766864741614
6,0.691528600290281
7,0.6914839438342173
8,0.6914476867115825
9,0.691409749722262
10,0.6913713227718248
11,0.6913295360880161
12,0.6913111275489178
13,0.6912834797430476
14,0.691257441809418
15,0.6912183149145283
16,0.6912036160810278
17,0.6911735884640196
18,0.6911291419912916
19,0.6910995343409547
20,0.6910601274682842
21,0.6910200206511611
22,0.6909857933674384
23,0.6909353273724197
24,0.6908649129605074
25,0.6907911388152236
26,0.6907099452587443
27,0.6906204923577265
28,0.6905451083402021
29,0.6904795235450115
