epoch,loss
0,0.6809141159057617
1,0.677012825012207
2,0.6747681935628255
3,0.6727146148681641
4,0.669601567586263
5,0.6667119979858398
6,0.6638864517211914
7,0.6626141866048177
8,0.6624284108479818
9,0.6626707712809244
10,0.6599552154541015
11,0.658833122253418
12,0.6583016713460287
13,0.6578264236450195
14,0.6575005849202474
15,0.6557926813761393
16,0.6546297709147135
17,0.6536994298299154
18,0.6527116775512696
19,0.6514509836832683
20,0.6498895645141601
21,0.6483034133911133
22,0.646868642171224
23,0.6454626719156901
24,0.6439469655354818
25,0.6422365188598633
26,0.6406070709228515
27,0.6392370859781901
28,0.6377962112426758
29,0.6363063176472982
30,0.6349834442138672
31,0.6337368647257487
32,0.6325115203857422
33,0.6312010447184245
34,0.6296641031901041
35,0.6283168792724609
36,0.6272648493448894
37,0.6263281504313151
38,0.6254065195719402
39,0.6243544260660807
40,0.6232346216837565
41,0.6220072428385417
42,0.6209008534749348
43,0.6199610392252605
44,0.6188522974650065
45,0.6176146825154623
46,0.6165245056152344
47,0.6154532114664714
48,0.6145118713378906
49,0.613812510172526
