epoch,loss
0,0.6837980625993114
1,0.6778876094494836
2,0.6702000892768472
3,0.6685677867824749
4,0.6674022997839976
5,0.6661651094081038
6,0.664885116835772
7,0.6623303041619769
8,0.6595031608969478
9,0.6565359083272643
10,0.6536530316886255
11,0.6509741443698689
