date,open_price,close_price,lowest_price,highest_price,volume
2014-01-01,12.9256,12.8347,12.8099,12.9256,855.47
2014-01-02,12.9339,13.0165,12.3554,13.0165,5785.01
2014-01-05,13.3719,12.8182,12.8182,13.3719,1913.01
2014-01-06,13.0991,12.8273,12.8273,13.0991,847
2014-01-07,12.8595,13.0149,12.8265,13.0149,792.55
2014-01-08,13.0165,12.9339,12.6942,13.0785,5608.35
2014-01-12,12.9184,12.9339,12.9184,12.9339,1369.72
2014-01-13,12.6529,12.6695,12.6529,12.6695,242
2014-01-14,12.6695,12.7934,12.6695,12.7934,911.13
2014-01-15,12.9669,12.653,12.653,12.9669,1306.8
2014-01-16,12.8099,12.8099,12.8099,12.8099,121
2014-01-21,12.6281,12.4794,12.0909,12.7106,60331.81
2014-01-22,12.562,12.4794,12.4794,12.562,2495.02
2014-01-23,12.3967,12.4525,12.3967,12.6033,2393.38
2014-01-26,12.0744,12.2727,12.0744,12.2727,428.34
2014-01-27,12.4463,12.3223,12.3223,12.4463,361.79
2014-01-28,12.0909,12.3719,12.0909,12.3719,5425.64
2014-01-29,12.3968,12.9752,12.3968,12.9752,1639.55
2014-01-30,12.9752,12.8595,12.0992,12.9752,5863.66
2014-02-02,12.4794,12.8925,12.4794,12.8925,1219.68
2014-02-03,12.5868,12.8099,12.5868,12.8677,1195.48
2014-02-05,12.9255,12.9255,12.9255,12.9255,408.98
2014-02-06,12.9752,12.9339,12.9339,12.9752,922.02
2014-02-09,12.8843,12.6777,12.6777,12.8843,267.41
2014-02-10,12.719,12.6859,12.6859,12.719,533.61
2014-02-11,12.5041,12.4876,12.4876,12.6033,1634.71
2014-02-12,12.4794,12.4463,12.405,12.4794,5227.2
2014-02-13,12.4794,12.4132,12.3967,12.4794,4840
2014-02-17,12.3968,12.5752,12.3967,12.595,7960.59
2014-02-18,12.5628,12.562,12.5619,12.5628,1452
2014-02-19,12.5455,12.5041,12.4938,12.5455,1801.69
2014-02-20,12.4177,12.4215,12.4177,12.4297,514.25
2014-02-23,12.6033,12.6565,12.5765,12.7859,6276.27
2014-02-25,12.6656,12.876,12.562,12.876,3801.82
2014-02-26,12.4215,12.4793,12.3967,12.562,3903.46
2014-02-27,12.3968,12.5537,12.3745,12.945,3329.92
2014-03-02,12.6033,12.6033,12.6033,12.6033,137.94
2014-03-03,12.4132,12.5198,12.3223,12.5206,4996.09
2014-03-04,12.405,12.3554,12.3554,12.405,607.42
2014-03-05,12.5206,12.3966,12.3925,12.7604,3509
2014-03-06,12.3967,12.3967,12.3885,12.3967,2480.5
