epoch,loss
0,0.6778056144714355
1,0.6543102264404297
2,0.6359984397888183
3,0.6305130004882813
4,0.6267365455627442
5,0.6234514713287354
6,0.6202185153961182
7,0.6168948650360108
8,0.6139930248260498
9,0.6104270458221436
10,0.6065625190734864
11,0.6029836654663085
12,0.5993071556091308
13,0.5951789379119873
14,0.5909148693084717
15,0.5874966144561767
16,0.5844043731689453
17,0.5813186168670654
18,0.577294397354126
19,0.573634672164917
20,0.5702024459838867
21,0.5672857284545898
22,0.5640346050262451
23,0.5613914966583252
24,0.5589151859283448
25,0.555659818649292
26,0.5532874584197998
27,0.5511156558990479
28,0.5500072002410888
29,0.549338960647583
30,0.5471707820892334
31,0.5450746059417725
32,0.54391508102417
33,0.5434964179992676
34,0.5432228088378906
35,0.543858528137207
36,0.5433059215545655
37,0.5376983642578125
38,0.534893274307251
39,0.5325409889221191
40,0.5307913303375245
41,0.5292303085327148
42,0.5281659603118897
43,0.5269783973693848
44,0.5262907028198243
45,0.525624418258667
46,0.5268285751342774
47,0.5286165714263916
48,0.5248057842254639
49,0.5221167087554932
