epoch,loss
0,0.6922628420208572
1,0.6919159495502437
2,0.6917698011485809
3,0.6916639695473767
4,0.691574236668578
5,0.6915134814901089
6,0.691429208178039
7,0.6913277862268851
8,0.6912596116372205
9,0.6912115954477852
10,0.6911520301748854
11,0.6911192727745126
12,0.6910604774405104
13,0.6910219105011827
14,0.6909778839951262
15,0.6909589155004658
16,0.6909108993110307
17,0.6908675727494266
18,0.6908121371487959
19,0.6907930986596904
20,0.6907416527424384
21,0.6907049056586869
22,0.6906469502580275
23,0.6906164326799025
24,0.6905392988012471
25,0.6904968821674312
26,0.6904290575499928
27,0.6903899306551032
28,0.6903199362098624
29,0.6902674403759318
