epoch,loss
0,0.6826004817568022
1,0.676254206690295
2,0.6756754908068426
3,0.6753706438788052
4,0.6751328172354862
5,0.674890583959119
6,0.6746300664441339
7,0.6743022655618602
8,0.6738375959725216
9,0.6731283911343279
10,0.6720389662117794
11,0.6706500217832368
12,0.6692997504924906
13,0.667834709430563
14,0.6667777094347723
15,0.6662581871295797
16,0.6656538206955482
17,0.6653341753729458
18,0.665152253775761
19,0.6648350419669316
20,0.6646040554704338
21,0.6644391026990167
22,0.6643034836341595
23,0.6640796661376953
24,0.6639335895406788
25,0.6637865263840248
26,0.663626506410796
27,0.6634845075936153
28,0.6633256057213093
29,0.6632055742987271
30,0.6630449623897158
31,0.6628834296917093
32,0.6627119656266838
33,0.6625679279195851
34,0.6624131038271147
35,0.6622565696979391
36,0.6621091776880724
37,0.661944290687298
38,0.6617671703470165
39,0.6616120174013335
40,0.6614782399144666
41,0.6612836245832772
42,0.6611074250319908
43,0.6609484573890423
44,0.6607283888192013
45,0.6605034532218144
46,0.660299564230031
47,0.6601072508713295
48,0.6599015860721983
49,0.6597238737961342
