date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,77.27,76.49,75.51,77.73,1292013.0,,-0.015952656631931128,0.012978413455171367,,,,,,,,,,,,,,,,
2014-01-02,76.58,77.16,76.45,77.43,1569600.0,0.008759314943129759,-0.0034870205346766436,0.00928711576193586,,,,,,,,,,,,,,,,
2014-01-05,77.18,77.37,77.05,78.37,1253786.0,0.0027216174183515296,-0.012759984688018422,0.004153147306943605,,,,,,,,,,,,,,,,
2014-01-06,77.71,77.78,77.59,78.79,1180439.0,0.005299211580716001,-0.01281888564538658,0.0024487691712848925,,,,,,,,,,,,,,,,
2014-01-07,77.74,78.78,77.47,79.36,1713162.0,0.012856775520699415,-0.007308467741935498,0.016909771524461048,77.51599999999999,0.016306310955157777,,,,,,,1401800.0,0.22211585104865184,,,,,,
2014-01-08,79.36,78.26,77.85,79.43,1019977.0,-0.0066006600660065695,-0.014729950900163713,0.005266538214515171,77.87,0.005008347245408995,,,,,,,1347392.8,-0.24299951728998403,,,,,,
2014-01-09,78.18,79.15,78.07,79.33,1035798.0,0.011372348581650815,-0.002269002899281336,0.013833738952222507,78.268,0.011268973271324256,,,,,,,1240632.4,-0.1651048287953788,,,,,,
2014-01-12,79.04,77.08,76.79,79.64,1458770.0,-0.026152874289324113,-0.032144650929181395,0.003776533402786608,78.21000000000001,-0.01444828027106515,,,,,,,1281629.2,0.13821532780308066,,,,,,
2014-01-13,77.99,78.82,77.16,78.82,1140152.0,0.022573949143746663,0.0,0.021513737687921086,78.41799999999999,0.005126374046775073,,,,,,,1273571.8,-0.10476032839294969,,,,,,
2014-01-14,79.68,81.68,79.35,82.0,2389583.0,0.03628520680030456,-0.0039024390243901363,0.029363579080025293,78.998,0.03395022658801494,78.257,0.04374049605786068,,,,,1408856.0,0.6961158557013634,1405328.0,0.7003738628989105,,,,
2014-01-15,81.74,82.01,81.31,82.5699,1677065.0,0.004040156709108622,-0.006780921376918214,0.008609027179928619,79.748,0.02836434769523999,78.809,0.04061718839218886,,,,,1540273.6,0.08880980625779733,1443833.2,0.1615365265184372,,,,
2014-01-16,81.9,81.09,80.84,82.22,1309769.0,-0.011218144128764762,-0.013743614692288908,0.0030925284512617335,80.136,0.011904761904762085,79.202,0.023837781874195052,,,,,1595067.8,-0.17886311791887466,1417850.1,-0.0762288622753563,,,,
2014-01-20,82.29,81.51,80.45,82.29,1297698.0,0.005179430262671092,-0.009478672985781977,0.013175885643256668,81.022,0.00602305546641646,79.61600000000001,0.023789188102893766,,,,,1562853.4,-0.16966108273495129,1422241.3,-0.08756833316540591,,,,
2014-01-21,81.95,81.59,80.75,82.123,2603518.0,0.0009814746656851003,-0.006490264603095319,0.010402476780185799,81.57600000000001,0.0001716191036578163,79.997,0.0199132467467531,,,,,1855526.6,0.4031154282563234,1564549.2,0.6640691133267014,,,,
2014-01-22,80.92,83.32,80.38,84.2,4130564.0,0.021203578869959383,-0.01045130641330183,0.03657626275192838,81.90400000000001,0.017288532916585053,80.451,0.03566145852755098,,,,,2203722.8,0.8743573375017948,1806289.4,1.286767557845382,,,,
2014-01-23,82.82,79.5,79.06,82.87,2768124.0,-0.045847335573691694,-0.04066610353565836,0.0055653933721224735,81.402,-0.023365519274710755,80.575,-0.013341607198262495,,,,,2421934.6,0.14293920240455704,1981104.1,0.3972632735452921,,,,
2014-01-26,79.86,78.23,76.1204,80.3,1914426.0,-0.01597484276729555,-0.025778331257783282,0.027713989942249384,80.83,-0.03216627489793389,80.483,-0.027993489308301145,,,,,2542866.0,-0.24713846502332404,2068966.9,-0.07469471841236319,,,,
2014-01-27,78.75,81.56,78.75,81.64,2289661.0,0.04256679023392551,-0.000979911807937217,0.03568253968253976,80.84,0.008906481939633837,80.931,0.007772052736281676,,,,,2741258.6,-0.1647409697136929,2152056.0,0.06394117996929438,,,,
