date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,57.1,56.21,56.15,57.1,1916354.0,,-0.015586690017513116,0.0010685663401603929,,,,,,,,,,,,,,,,
2014-01-02,56.39,56.92,56.26,57.345,1866831.0,0.012631204412026253,-0.0074112825878454025,0.011731247778172804,,,,,,,,,,,,,,,,
2014-01-05,57.4,56.64,56.56,57.7,1777672.0,-0.004919184820801115,-0.018370883882149136,0.0014144271570013522,,,,,,,,,,,,,,,,
2014-01-06,56.95,57.45,56.93,57.63,1463808.0,0.014300847457627164,-0.003123373243102523,0.00913402424029508,,,,,,,,,,,,,,,,
2014-01-07,57.33,58.39,57.17,58.54,2659668.0,0.01636205395996515,-0.0025623505295524485,0.02133986356480677,57.122,0.022198102307342094,,,,,,,1936866.6,0.3731807859147347,,,,,,
2014-01-08,58.4,58.41,57.87,58.68,1757751.0,0.00034252440486381985,-0.004601226993865115,0.009331259720062102,57.562,0.014731941211215682,,,,,,,1905146.0,-0.0773667739900249,,,,,,
2014-01-09,58.51,58.93,58.14,59.01,1623530.0,0.008902585173771627,-0.0013557024233180615,0.013587891296869659,57.964,0.016665516527499813,,,,,,,1856485.8,-0.12548213404056208,,,,,,
2014-01-12,58.77,58.93,58.6,59.1,2946839.0,0.0,-0.002876480541455173,0.005631399317406194,58.422000000000004,0.00869535448974701,,,,,,,2090319.2,0.40975550528359506,,,,,,
2014-01-13,59.16,59.88,59.02,59.95,2562358.0,0.01612082131342274,-0.0011676396997497562,0.014571331751948469,58.908,0.016500305561214068,,,,,,,2310029.2,0.10923186598680212,,,,,,
2014-01-14,59.82,60.34,59.585,60.365,2335304.0,0.007682030728122902,-0.00041414727076949376,0.012670974238482957,59.298,0.017572262133630057,58.21,0.036591650919086005,,,,,2245156.4,0.04015203573345727,2091011.5,0.1168298213567931,,,,
2014-01-15,60.24,60.5,60.04,60.5,1836064.0,0.0026516407026846434,0.0,0.007661558960692982,59.715999999999994,0.013128809699243238,58.638999999999996,0.03173655758113214,,,,,2260819.0,-0.18787660577870235,2082982.5,-0.11854084227783956,,,,
2014-01-16,60.83,60.71,60.33,60.83,1699636.0,0.003471074380165362,-0.0019727108334702814,0.0062986905353887845,60.072,0.010620588626981009,59.01800000000001,0.02866921956013413,,,,,2276040.2,-0.25324869042295484,2066263.0,-0.17743481831693253,,,,
2014-01-20,60.69,60.85,59.86,60.88,3008568.0,0.0023060451325975784,-0.0004927726675427735,0.01653859004343472,60.456,0.00651713642980023,59.439,0.02373862278975092,,,,,2288386.0,0.3147117662841845,2189352.6,0.3741815731280562,,,,
2014-01-21,60.82,60.93,60.71,61.22,2769550.0,0.001314708299096079,-0.004737014047696775,0.0036237852083675914,60.66600000000001,0.004351696172485209,59.787,0.019117868432936946,,,,,2329824.4,0.18873765765351247,2319926.8,0.19380921846327226,,,,
2014-01-22,60.48,59.47,59.405,60.51,3063738.0,-0.023961923518792116,-0.01718724177821851,0.001094183991246389,60.492,-0.016894796006083457,59.895,-0.007095750897403885,,,,,2475511.2,0.23761831495652275,2360333.8,0.29801047631483324,,,,
2014-01-23,59.22,57.87,57.71,59.46,2656502.0,-0.026904321506642015,-0.026740665993945534,0.0027724831051809673,59.965999999999994,-0.03495314011273054,59.84100000000001,-0.03293728380207572,,,,,2639598.8,0.006403700441142801,2450208.9,0.08419408647156579,,,,
2014-01-26,57.9,58.3,56.98,58.37,4669153.0,0.007430447554864328,-0.0011992461881102923,0.02316602316602312,59.484,-0.019904512137717822,59.778,-0.02472481514938607,,,,,3233502.2,0.4439925230296735,2754771.2,0.6949331400008827,,,,
2014-01-27,58.5,58.1,57.91,58.88,2536308.0,-0.0034305317324184736,-0.013247282608695676,0.003280953203246506,58.93399999999999,-0.014151423626429405,59.69500000000001,-0.026719155708183395,,,,,3139050.2,-0.19201419588638635,2713718.1,-0.06537528713833618,,,,
2014-01-28,57.67,57.65,57.41,58.2174,2163135.0,-0.0077452667814114085,-0.009746227073005653,0.004180456366486673,58.278,-0.010775936030749222,59.472,-0.0306362658057574,,,,,3017767.2,-0.28320017528191044,2673795.8,-0.1909872100180574,,,,
2014-01-29,58.42,59.51,58.42,60.11,3743180.0,0.03226366001734604,-0.009981700216270206,0.018657993837726705,58.286,0.020999897059328143,59.388999999999996,0.0020374143359882524,58.7995,0.012083436083640153,,,3153655.6,0.18693366517256993,2814583.4,0.32992328456140263,2452797.45,0.5260860614479193,,
2014-01-30,58.61,58.15,58.05,59.15,3533060.0,-0.02285330196605606,-0.01690617075232459,0.0017226528854437095,58.342,-0.0032909396318261397,59.153999999999996,-0.01697264766541562,58.8965,-0.012674776939207044,,,3328967.2,0.06130814385915251,2984283.0,0.18388906145965378,2533632.75,0.3944641345514657,,
2014-02-02,58.15,56.15,56.075,58.48,2929353.0,-0.03439380911435941,-0.03984268125854995,0.0013374944271065115,57.912,-0.030425473131648006,58.69799999999999,-0.043408634025009274,58.85799999999999,-0.04600903870331974,,,2981007.2,-0.017327767608209754,3107254.7,-0.057253658671752916,2586758.85,0.13244147207614643,,
2014-02-03,56.32,57.81,56.09,57.88,2911877.0,0.029563668744434723,-0.0012093987560469754,0.03066500267427341,57.854,-0.0007605351401803739,58.394000000000005,-0.010001027502825721,58.9165,-0.01878081691885969,,,3056121.0,-0.047198392995565275,3097585.6,-0.05995269347843046,2643469.1,0.10153623509349896,,
2014-02-04,57.58,57.43,56.96,57.7,2284070.0,-0.006573257221933915,-0.004679376083188913,0.008251404494381998,57.81,-0.006573257221933915,58.044,-0.010578182068775366,58.915499999999994,-0.025214077789376232,,,3080308.0,-0.25849298187064407,3049037.6,-0.25088821469436784,2684482.2,-0.14915807599692787,,
2014-02-05,57.51,58.29,57.46,58.35,1609636.0,0.014974751871843939,-0.0010282776349614942,0.014444831186912532,57.565999999999995,0.012576868290310239,57.926,0.00628387943237918,58.9105,-0.010532927067331,,,2653599.2,-0.39341404685379766,2903627.4,-0.44564650409346596,2631980.6,-0.38843166245222327,,
2014-02-06,58.46,59.42,58.13,59.465,1975409.0,0.019385829473323124,-0.000756747666694757,0.022191639428866372,57.82000000000001,0.027672085783465805,58.081,0.023054010778051248,58.961,0.0077848069062600445,,,2342069.0,-0.15655388462082032,2835518.1,-0.3033340185696576,2642863.5,-0.25254974386683227,,
2014-02-09,59.27,59.01,58.29,59.44,1760668.0,-0.006900033658700844,-0.007234185733512755,0.012352032938754531,58.39200000000001,0.010583641594738902,58.152,0.014754436648782399,58.964999999999996,0.0007631645891630345,,,2108332.0,-0.16490002523321756,2544669.6,-0.3080956364629813,2649720.4,-0.3355268729485571,,
2014-02-10,59.0,59.73,58.88,60.0,2148395.0,0.012201321809862664,-0.0045000000000000595,0.014436141304347672,58.775999999999996,0.016231114740710595,58.315,0.024264768927377167,59.004999999999995,0.01228709431404118,,,1955635.6,0.09856611323704678,2505878.3,-0.14265788566028914,2609798.2,-0.17679650480255527,,
2014-02-11,60.0,59.89,59.67,60.46,2347470.0,0.0026787209107652643,-0.009427720807145268,0.0036869448634153645,59.267999999999994,0.010494702031450531,58.539,0.0230786313397906,59.0055,0.014990128038911754,,,1968315.6,0.19262886500518506,2524311.8,-0.07005545036076755,2599053.8,-0.09679822710865005,,
2014-02-12,59.45,60.08,59.37,60.38,3097211.0,0.003172482885289707,-0.004968532626697608,0.011958901802257005,59.626,0.007614128064938219,58.596000000000004,0.025325960816437787,58.99250000000001,0.018434546764419135,58.73166666666667,0.022957518658304643,2265830.6,0.36692081040833324,2459714.9,0.25917479298108903,2637149.15,0.17445423972322538,2455103.2666666666,0.2615400101703802
2014-02-13,57.15,55.25,54.87,57.75,17092823.0,-0.08039280958721706,-0.04329004329004327,0.006925460178603959,58.791999999999994,-0.06024629201251863,58.306000000000004,-0.0524131307241108,58.730000000000004,-0.05925421420057897,58.699666666666666,-0.058768079319019395,5289313.4,2.2315768999431946,3815691.2,3.479613811515984,3399987.1,4.027319956596306,2960985.566666667,4.772680283356554
2014-02-17,55.38,55.15,54.96,56.04,6554039.0,-0.0018099547511312153,-0.015881513204853648,0.0034570596797671715,58.02,-0.049465701482247604,58.206,-0.05250317836649154,58.452,-0.05649079586669403,58.64066666666666,-0.059526381009765594,6247987.6,0.04898399606298831,4178159.8,0.5686424918453334,3642707.25,0.799221993477516,3117225.8333333335,1.1025229965425987
