date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,50.14,49.87,49.57,50.5,4583047.0,,-0.012475247524752486,0.0060520476094412246,,,,,,,,,,,,,,,,
2014-01-02,49.95,49.35,48.975,49.98,4341109.0,-0.010427110487266855,-0.012605042016806678,0.007656967840734996,,,,,,,,,,,,,,,,
2014-01-05,49.56,49.83,49.48,50.45,6317523.0,0.009726443768997006,-0.012289395441030804,0.007073565076798793,,,,,,,,,,,,,,,,
2014-01-06,50.12,51.42,49.03,52.03,13198537.0,0.03190848886213127,-0.011724005381510638,0.04874566591882523,,,,,,,,,,,,,,,,
2014-01-07,51.1701,51.86,50.69,51.91,11679403.0,0.008556981719175294,-0.0009632055480639501,0.023081475636220095,50.465999999999994,0.027622557761661337,,,,,,,8023923.8,0.4555725217629809,,,,,,
2014-01-08,52.05,52.9,51.95,53.03,10685539.0,0.02005399151561904,-0.002451442579671892,0.018286814244465655,51.071999999999996,0.03579260651629079,,,,,,,9244422.2,0.15589041357284628,,,,,,
2014-01-09,52.85,53.24,52.26,53.45,10084266.0,0.006427221172022657,-0.003928905519176795,0.018752391886720288,51.85,0.026808100289296144,,,,,,,10393053.6,-0.029710960020450594,,,,,,
2014-01-12,53.13,51.49,51.16,53.64,8229245.0,-0.032870022539444044,-0.04008202833706187,0.006450351837373081,52.182,-0.01326127783526887,,,,,,,10775398.0,-0.2362931745073361,,,,,,
2014-01-13,51.99,52.38,51.8,52.58,7616285.0,0.01728490969120222,-0.0038037276530999975,0.011196911196911241,52.374,0.00011456065986936714,,,,,,,9658947.6,-0.2114787950604473,,,,,,
2014-01-14,52.18,51.64,50.76,52.28,12484734.0,-0.014127529591447141,-0.01224177505738333,0.01733648542159183,52.33,-0.013185553219950297,51.398,0.004708354410677407,,,,,9820013.8,0.2713560545098215,8921968.8,0.39932500100202084,,,,
