date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,58.31,58.21,57.9745,58.5,15637407.0,,-0.004957264957264895,0.004062130764387772,,,,,,,,,,,,,,,,
2014-01-02,58.29,58.66,58.21,58.95,14220939.0,0.007730630475863087,-0.0049194232400340265,0.007730630475863087,,,,,,,,,,,,,,,,
2014-01-05,59.16,59.0,58.83,59.465,17562902.0,0.005796113194681318,-0.007819725889178564,0.002889682134965099,,,,,,,,,,,,,,,,
2014-01-06,59.29,58.32,58.11,59.43,17869766.0,-0.0115254237288136,-0.018677435638566386,0.0036138358286008643,,,,,,,,,,,,,,,,
2014-01-07,58.54,58.87,58.3,58.91,14695668.0,0.009430727023319596,-0.0006790018672551135,0.009777015437392844,58.612,0.004401828977001143,,,,,,,15997336.4,-0.08136782070795234,,,,,,
2014-01-08,58.98,58.76,58.33,59.0,13249283.0,-0.001868523866145777,-0.004067796610169538,0.007371849819989729,58.722,0.0006471169238104757,,,,,,,15519711.6,-0.14629322106732956,,,,,,
2014-01-09,58.67,58.49,58.175,58.76,12704493.0,-0.004594962559564264,-0.004594962559564264,0.005414697034808791,58.688,-0.003373773173391492,,,,,,,15216422.4,-0.16508015708081292,,,,,,
2014-01-12,58.51,57.7,57.53,58.67,20773540.0,-0.013506582321764382,-0.016533151525481515,0.0029549800104293755,58.428,-0.012459779557746242,,,,,,,15858550.0,0.3099268218090556,,,,,,
2014-01-13,58.3,57.74,57.56,58.58,30319161.0,0.0006932409012132545,-0.014339364970979762,0.003127171646976956,58.312,-0.009809301687474181,,,,,,,18348429.0,0.6524118222873467,,,,,,
2014-01-14,57.73,59.49,57.73,59.65,35224334.0,0.03030827848978168,-0.002682313495389721,0.03048674865754375,58.436,0.018036826613731405,58.524,0.016506048800492223,,,,,22454162.2,0.5687218114065284,19225749.3,0.8321436241759377,,,,
2014-01-15,58.79,58.99,58.74,59.82,21692709.0,-0.008404773911581787,-0.013874958207957144,0.0042560435818863596,58.482000000000006,0.008686433432508966,58.602,0.006620934439097725,,,,,24142847.4,-0.10148506343953445,19831279.5,0.0938633082146818,,,,
2014-01-16,59.21,58.11,58.03,59.23,21065006.0,-0.014917782675029745,-0.01890933648488935,0.0013785972772704103,58.40599999999999,-0.005067972468581816,58.547000000000004,-0.007464088680888992,,,,,25814950.0,-0.1839997365867453,20515686.2,0.026775599638485525,,,,
2014-01-20,58.09,58.17,57.58,58.44,19560084.0,0.0010325245224573898,-0.004620123203285309,0.01024661340743327,58.5,-0.005641025641025643,58.464,-0.005028735632183867,,,,,25572258.8,-0.23510534783106452,20715404.4,-0.05577107633003764,,,,
2014-01-21,58.33,57.59,57.42,58.33,15485311.0,-0.00997077531373558,-0.01268643922509849,0.002960640891675359,58.470000000000006,-0.015050453223875548,58.391,-0.013717867479577261,,,,,22605488.8,-0.31497561778005,20476958.9,-0.24376900517195443,,,,
2014-01-22,57.09,56.47,56.21,57.1,26243752.0,-0.019447820802222737,-0.011033274956217198,0.0046255114748265935,57.866,-0.024124701897487277,58.15100000000001,-0.028907499441110374,,,,,20809372.4,0.2611505765546298,21631767.3,0.2132042489195971,,,,
2014-01-23,56.0,55.09,55.09,56.36,27112500.0,-0.024437754559943237,-0.022533711852377514,0.0,57.086,-0.03496478996601615,57.78399999999999,-0.04662190225667984,,,,,21893330.6,0.23839083670531136,23018089.0,0.17787797240683179,,,,
2014-01-26,55.08,55.09,54.692,55.795,23944406.0,0.0,-0.012635540819069813,0.007277115483068863,56.482000000000006,-0.02464501965227861,57.444,-0.04097904045679268,,,,,22469210.6,0.06565408221328428,24142080.3,-0.00818795636265035,,,,
2014-01-27,55.39,55.74,55.24,56.3367,18061900.0,0.011798874568887285,-0.010591674698731013,0.009051412020275151,55.996,-0.004571755125366117,57.248000000000005,-0.026341531581889344,,,,,22169573.8,-0.18528429265518853,23870916.3,-0.2433512072596895,,,,
2014-01-28,54.96,55.53,54.85,55.87,25471598.0,-0.003767491926803035,-0.006085555754429817,0.01239744758432093,55.584,-0.0009715025906735786,57.027,-0.026250723341575077,,,,,24166831.2,0.053989982766131206,23386160.0,0.089174024294711,,,,
2014-01-29,56.07,56.0,55.63,56.39,17060726.0,0.008463893390959765,-0.006916119879411209,0.006651087542692835,55.489999999999995,0.009190845197333042,56.678,-0.011962313419668913,57.601,-0.027794656342771784,,,22330226.0,-0.23598059419550876,21569799.2,-0.20904567345253722,20397774.25,-0.16359864606306251,,
2014-01-30,55.5,55.36,55.18,56.11,18202728.0,-0.011428571428571455,-0.013366601318838045,0.0032620514679231327,55.544000000000004,-0.003312689039320249,56.315,-0.016958181656752114,57.4585,-0.03652201153876278,,,20548271.6,-0.11414797534601406,21220801.1,-0.14222239234879785,20526040.3,-0.11318852862234718,,
2014-02-02,55.5,54.31,54.2,55.92,28572518.0,-0.018966763005780263,-0.028791130185980007,0.00202952029520298,55.388,-0.01946269950169699,55.935,-0.02905157772414413,57.24100000000001,-0.05120455617476993,,,21473894.0,0.33056994693184194,21971552.3,0.30043237773418485,21243619.25,0.3449929441754611,,
2014-02-03,54.72,54.95,54.6,55.35,20775934.0,0.01178420180445583,-0.0072267389340560095,0.0064102564102563875,55.230000000000004,-0.005069708491761693,55.613,-0.01192167299012814,57.03850000000001,-0.036615619274700584,,,22016700.8,-0.05635570975284365,22093137.3,-0.05962047318648589,21404270.85,-0.02935567646304571,,
2014-02-04,55.1,55.21,54.58,55.45,19499878.0,0.004731574158325813,-0.004328223624887273,0.011542689629901126,55.16600000000001,0.0007975927201535615,55.375,-0.0029796839729119284,56.882999999999996,-0.029411247648682304,,,20822356.8,-0.06351244543076895,22494594.0,-0.1331304757045182,21485776.45,-0.09242851682001929,,
2014-02-05,55.35,56.48,55.2,56.55,20921499.0,0.023003079152327466,-0.0012378426171529844,0.02318840579710124,55.262,0.022040461800151956,55.376,0.019936434556486526,56.7635,-0.004994406616928182,,,21594511.4,-0.03116590079458792,21962368.7,-0.047393326021341164,21797068.0,-0.04016911815846058,,
2014-02-06,56.65,56.62,56.255,56.93,25065812.0,0.002478753541076406,-0.005445283681714375,0.006488312150030984,55.513999999999996,0.019922902330943515,55.528999999999996,0.01964739145311456,56.65650000000001,-0.0006442332300796716,,,22967128.2,0.09137771957052965,21757699.9,0.15204328192797623,22387894.45,0.11961453346944828,,
2014-02-09,56.77,56.74,56.39,56.92,14728230.0,0.0021193924408338116,-0.003162333099086423,0.006206774250753666,56.0,0.013214285714285845,55.694,0.0187811972564369,56.569,0.003022857041842686,,,20198270.6,-0.2708172748215385,20836082.3,-0.29313823069320477,22489081.3,-0.3450941902193222,,
