date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,47.02,46.9,46.57,47.25,1325321.0,,-0.007407407407407418,0.007086106935795478,,,,,,,,,,,,,,,,
2014-01-02,46.84,46.44,46.11,46.91,1457996.0,-0.009808102345415848,-0.010019185674696174,0.0071567989590111125,,,,,,,,,,,,,,,,
2014-01-05,46.55,45.81,45.56,46.63,2399614.0,-0.01356589147286813,-0.017585245550075013,0.005487269534679484,,,,,,,,,,,,,,,,
2014-01-06,46.44,45.34,44.63,46.45,4120884.0,-0.010259768609473863,-0.023896663078579072,0.015908581671521427,,,,,,,,,,,,,,,,
2014-01-07,45.22,45.25,44.7,45.39,2674703.0,-0.001985002205558084,-0.003084379819343508,0.01230425055928408,45.948,-0.01519108557499782,,,,,,,2395703.6,0.11645822964076191,,,,,,
2014-01-08,45.35,45.1,44.97,45.7,2434451.0,-0.0033149171270717703,-0.013129102844638973,0.00289081609962194,45.588,-0.010704571378432948,,,,,,,2617529.6,-0.06994327781431775,,,,,,
2014-01-09,45.1,45.97,44.63,46.1,4230040.0,0.019290465631929044,-0.002819956616052166,0.030024647098364277,45.494,0.010462918187013726,,,,,,,3171938.4,0.3335820140769443,,,,,,
2014-01-12,45.7,45.22,45.12,45.97,2312335.0,-0.016314988035675437,-0.016314988035675437,0.002216312056737557,45.376,-0.00343794076163606,,,,,,,3154482.6,-0.2669685355056326,,,,,,
2014-01-13,45.46,45.67,45.385,46.05,1579156.0,0.009951348960636874,-0.00825190010857757,0.006279607799934084,45.44199999999999,0.005017384798204461,,,,,,,2646137.0,-0.40322213097810133,,,,,,
2014-01-14,45.7,44.86,44.765,45.77,2185981.0,-0.017735931683818706,-0.019882018789600275,0.002122193678096629,45.364,-0.011110131381712351,45.656,-0.017434729279831807,,,,,2548392.6,-0.14221183972987528,2472048.1,-0.1157206852083501,,,,
2014-01-15,44.74,44.66,43.9,44.94,3553545.0,-0.004458314757021964,-0.006230529595015577,0.017312072892938346,45.275999999999996,-0.013605442176870763,45.432,-0.016992428244409385,,,,,2772211.4,0.28184488383533823,2694870.5,0.31863293616520716,,,,
2014-01-16,44.78,45.19,44.68,45.31,2448911.0,0.011867442901925651,-0.0026484219819025157,0.011414503133392984,45.12,0.00155141843971629,45.307,-0.0025823824133137663,,,,,2415985.6,0.01362814414125646,2793962.0,-0.12349881637617122,,,,
2014-01-20,45.25,45.03,44.82,45.47,1445193.0,-0.003540606328833684,-0.009676709918627568,0.0046854082998661895,45.082,-0.001153453706579155,45.229,-0.004399831966216294,,,,,2242557.2,-0.3555602505924933,2698519.9,-0.46444975262179833,,,,
2014-01-21,45.03,44.93,44.65,45.2001,1668253.0,-0.002220741727737119,-0.005975650496348406,0.0062709966405374296,44.934000000000005,-8.90194507501274e-05,45.188,-0.005709480393024768,,,,,2260376.6,-0.2619579409908951,2453256.8,-0.31998435712070583,,,,
2014-01-22,44.75,44.77,44.57,45.01,3030803.0,-0.0035610950367237493,-0.0053321484114640105,0.0044873233116446976,44.916,-0.0032505120669693577,45.14,-0.008196721311475308,,,,,2429341.0,0.2475823690457617,2488866.8,0.21774415569366767,,,,
