date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,64.89,64.3,64.0,65.03,3004581.0,,-0.011225588190066138,0.004687499999999956,,,,,,,,,,,,,,,,
2014-01-02,64.21,64.18,63.99,64.49,2113819.0,-0.0018662519440122427,-0.0048069468134592785,0.0029692139396781947,,,,,,,,,,,,,,,,
2014-01-05,64.44,64.14,63.99,64.55,2583707.0,-0.0006232471174821841,-0.006351665375677662,0.0023441162681667738,,,,,,,,,,,,,,,,
2014-01-06,64.49,64.2,64.03,64.58,2872347.0,0.00093545369504211,-0.005884174667079467,0.0026550054661877986,,,,,,,,,,,,,,,,
2014-01-07,64.17,63.54,63.41,64.2,3286404.0,-0.010280373831775713,-0.010280373831775713,0.002050149818640712,64.072,-0.008303158946185607,,,,,,,2772171.6,0.18549804059748687,,,,,,
2014-01-08,64.13,65.02,63.8,65.28,4826461.0,0.023292414227258362,-0.003982843137254943,0.019122257053291625,64.216,0.012520244175906248,,,,,,,3136547.6,0.5387813658558855,,,,,,
2014-01-09,65.12,65.08,64.88,65.46,2956992.0,0.0009227929867734463,-0.005805071799572237,0.0030826140567201676,64.39599999999999,0.010621777750170924,,,,,,,3305182.2,-0.10534674911416386,,,,,,
2014-01-12,64.9,64.69,64.54,65.39,3141049.0,-0.005992624462200391,-0.01070500076464298,0.002324140068174607,64.506,0.0028524478343099346,,,,,,,3416650.6,-0.08066426224560397,,,,,,
2014-01-13,64.7,64.85,64.56,64.99,2480234.0,0.0024733343638891903,-0.0021541775657794027,0.004491945477075543,64.636,0.003310848443591752,,,,,,,3338228.0,-0.2570207906709787,,,,,,
2014-01-14,64.86,64.78,64.35,64.97,2287613.0,-0.0010794140323823198,-0.0029244266584577128,0.006682206682206759,64.88399999999999,-0.0016028604894886556,64.478,0.004683768106951369,,,,,3138469.8,-0.2711056196876579,2955320.7,-0.2259340923643245,,,,
2014-01-15,64.58,64.98,64.39,65.12,2636647.0,0.003087372645878439,-0.002149877149877133,0.009162913495884606,64.876,0.0016030581416857093,64.546,0.006723886840392934,,,,,2700507.0,-0.023647411393490136,2918527.3,-0.09658306091568847,,,,
2014-01-16,64.91,64.7,64.68,65.11,3937958.0,-0.004309018159433742,-0.0062970357855935966,0.0003092145949288305,64.8,-0.0015432098765431057,64.598,0.001578996253754017,,,,,2896700.2,0.35946343359937627,3100941.2,0.2699234671073414,,,,
2014-01-20,65.05,64.74,64.29,65.41,2828814.0,0.0006182380216381844,-0.010243082097538658,0.006999533364442145,64.81,-0.0010800802345318772,64.65799999999999,0.001268211203563574,,,,,2834253.2,-0.0019190945960650962,3125451.9,-0.09491040319641453,,,,
2014-01-21,64.54,64.01,63.87,64.7,2323398.0,-0.011275872721655644,-0.010664605873261124,0.002191952403319375,64.642,-0.009776925218897836,64.639,-0.009730967372638677,,,,,2802886.0,-0.17106939062095283,3070557.0,-0.24333011893281908,,,,
2014-01-22,63.43,63.44,63.23,63.74,3263964.0,-0.008904858615841338,-0.0047066206463759475,0.0033212082872053905,64.374,-0.014508963246031015,64.62899999999999,-0.018397313899332968,,,,,2998156.2,0.0886570886466822,3068313.0,0.06376500702503307,,,,
2014-01-23,63.39,62.39,62.39,63.95,5460622.0,-0.01655107187894067,-0.024394057857701323,0.0,63.855999999999995,-0.022957905286895453,64.366,-0.030699437591274914,,,,,3562951.2,0.5326120660872369,3131729.1,0.7436444295261682,,,,
2014-01-26,62.47,62.11,61.95,62.645,4636985.0,-0.004487898701715065,-0.008540186766701319,0.002582728006456758,63.338,-0.01938804509141434,64.06899999999999,-0.030576409808175442,,,,,3702756.6,0.252306187233587,3299728.4,0.4052626270695492,,,,
2014-01-27,62.2,62.87,62.2,62.93,3377793.0,0.012236354854290754,-0.0009534403305260231,0.010771704180064123,62.964,-0.0014929165872562544,63.887,-0.01591873151032297,,,,,3812552.4,-0.11403368515013723,3323402.8,0.01636581638554313,,,,
2014-01-28,62.79,61.59,61.43,62.79,5682253.0,-0.020359471926196804,-0.019111323459149454,0.0026045905909164446,62.480000000000004,-0.014244558258642792,63.561,-0.03100958134705234,,,,,4484323.4,0.2671372006755801,3643604.7,0.5595141262168204,,,,
2014-01-29,63.44,61.49,61.125,63.805,5456510.0,-0.0016236402013314333,-0.036282423007601206,0.005971370143149413,62.09000000000001,-0.00966339185053966,63.232000000000006,-0.027549342105263275,63.855,-0.03703703703703698,,,4922832.6,0.10840860199065072,3960494.4,0.3777345575845279,3457907.55,0.5779803019892769,,
2014-01-30,60.61,61.23,60.0,61.59,6832037.0,-0.0042283298097252064,-0.005845104724793049,0.020499999999999963,61.858000000000004,-0.010152284263959532,62.857000000000006,-0.025884149736704054,63.701499999999996,-0.038798144470695295,,,5197115.6,0.3145824580080536,4380033.4,0.5598139046154305,3649280.35,0.8721600821926438,,
2014-02-02,61.22,60.17,59.75,61.3,6868353.0,-0.01731177527355865,-0.01843393148450234,0.007029288702928849,61.46999999999999,-0.021148527737107403,62.403999999999996,-0.03579898724440733,63.501,-0.05245586683674264,,,5643389.2,0.21706172595716056,4673072.9,0.4697722776804958,3887007.05,0.767002969546968,,
2014-02-03,60.35,60.35,60.14,60.67,5220793.0,0.0029915240152900147,-0.005274435470578598,0.0034918523445295335,60.96600000000001,-0.010103992389200678,61.964999999999996,-0.026063100137174167,63.3115,-0.046776651951067394,,,6011989.2,-0.13160306409066735,4912270.8,0.06280643159982136,4018861.35,0.299072683858576,,
2014-02-04,60.15,60.42,60.02,60.79,5981220.0,0.0011599005799503015,-0.006086527389373209,0.00666444518493825,60.732000000000006,-0.005137324639399421,61.605999999999995,-0.019251371619647295,63.1225,-0.04281357677531783,,,6071782.6,-0.01491532321990574,5278053.0,0.13322469478802135,4174305.0,0.4328660699206215,,
