date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,103.58,103.79,103.41,104.42,815136.0,,-0.006033326948860274,0.0036746929697322184,,,,,,,,,,,,,,,,
2014-01-02,104.1,103.92,103.78,104.2801,554672.0,0.001252529145389758,-0.0034531996037595603,0.0013490075158990589,,,,,,,,,,,,,,,,
2014-01-05,101.41,102.28,101.22,102.68,1657681.0,-0.015781370284834506,-0.0038955979742890667,0.010472238688006286,,,,,,,,,,,,,,,,
2014-01-06,102.48,103.33,102.35,103.84,1001811.0,0.010265936644505258,-0.004911402157164901,0.009574987787005496,,,,,,,,,,,,,,,,
2014-01-07,103.15,104.14,102.81,104.51,1208420.0,0.007838962547178863,-0.0035403310687972533,0.012936484777745338,103.492,0.006261353534572578,,,,,,,1047544.0,0.15357445606103415,,,,,,
2014-01-08,105.0,105.0,103.89,105.08,1092843.0,0.008258114077203782,-0.0007613247049866878,0.010684377707190329,103.734,0.012204291746197082,,,,,,,1103085.4,-0.009285228505426568,,,,,,
2014-01-09,105.75,105.39,104.94,106.0,859162.0,0.003714285714285781,-0.0057547169811320575,0.004288164665523286,104.02799999999999,0.013092628907601878,,,,,,,1163983.4,-0.26187778966607245,,,,,,
2014-01-12,104.91,103.1,102.9,105.28,979511.0,-0.021728816775785198,-0.020706686930091256,0.0019436345966956647,104.19200000000001,-0.010480651105651217,,,,,,,1028349.4,-0.04749202946002595,,,,,,
2014-01-13,103.31,104.33,102.62,104.37,1146742.0,0.011930164888457773,-0.0003832518923062578,0.01666341843695185,104.39200000000001,-0.0005939152425474825,,,,,,,1057335.6,0.0845582046041009,,,,,,
2014-01-14,104.27,103.62,103.11,104.47,1080125.0,-0.006805329243745772,-0.008136307073801086,0.004946173988943814,104.28800000000001,-0.006405339061061777,103.89000000000001,-0.0025989026855328667,,,,,1031676.6,0.046960840247806335,1039610.3,0.03897104520799766,,,,
2014-01-15,103.65,104.45,103.62,104.65,794022.0,0.008010036672457144,-0.001911132345915001,0.008010036672457144,104.178,0.0026109159323466358,103.95599999999999,0.004752010465966405,,,,,971912.4,-0.1830313102291935,1037498.9,-0.23467677893441619,,,,
2014-01-16,104.65,104.15,103.93,104.69,884137.0,-0.002872187649593072,-0.00515808577705601,0.0021168093909362806,103.92999999999999,0.0021168093909362806,103.979,0.001644562844420605,,,,,976907.4,-0.09496335067172179,1070445.4,-0.1740475506737662,,,,
2014-01-20,104.55,103.9,102.85,104.681,875457.0,-0.002400384061449823,-0.007460761742818622,0.010209042294603954,104.09,-0.0018253434527811807,104.141,-0.002314170211540123,,,,,956096.6,-0.0843425235483527,992223.0,-0.11768120674485472,,,,
2014-01-21,104.25,103.69,103.4,104.25,814385.0,-0.0020211742059673687,-0.005371702637889664,0.002804642166344129,103.96199999999999,-0.0026163405859832567,104.17699999999999,-0.004674736266162327,,,,,889625.2,-0.08457516716028268,973480.4,-0.163429484558703,,,,
2014-01-22,102.78,101.94,101.46,103.0,1180780.0,-0.01687723020541998,-0.010291262135922352,0.004730928444707239,103.626,-0.01627004805743737,103.957,-0.019402252854545554,,,,,909756.2,0.2979081648468018,970716.4,0.21640058826656272,,,,
2014-01-23,101.13,99.35,99.28,101.4,1974228.0,-0.025407102216990385,-0.02021696252465499,0.0007050765511682489,102.606,-0.031733037054363256,103.39200000000001,-0.039093933766635836,,,,,1145797.4,0.7230166519840246,1058854.9,0.864493425869777,,,,
2014-01-26,99.31,98.76,97.94,99.44,1255899.0,-0.005938600905888158,-0.0068382944489138175,0.008372472942618003,101.52799999999999,-0.027263415018516923,102.729,-0.038635633560143656,,,,,1220149.8,0.02929902541474827,1098528.6,0.14325562393186653,,,,
2014-01-27,99.0,99.85,99.0,100.07,936890.0,0.011036857027136415,-0.0021984610772458613,0.008585858585858475,100.71799999999999,-0.008618121884866659,102.404,-0.02494043201437446,,,,,1232436.4,-0.23980661395590064,1094266.5,-0.1438191701930014,,,,
2014-01-28,99.36,100.23,99.25,100.84,2023465.0,0.0038057085628444565,-0.0060491868306227214,0.009874055415617145,100.026,0.0020394697378682825,101.994,-0.017295135007941553,,,,,1474252.4,0.372536344522824,1181938.8,0.7119879641822402,,,,
2014-01-29,100.71,100.83,100.1,101.6,1238690.0,0.005986231667165498,-0.007578740157480279,0.007292707292707368,99.804,0.010280149092220636,101.715,-0.008700781595634921,102.80250000000001,-0.019187276574013423,,,1485834.4,-0.1663337448641652,1197795.3,0.03414164340100512,1118702.8,0.10725565360165357,,
2014-01-30,99.46,100.54,99.23,101.02,1154011.0,-0.0028761281364672042,-0.0047515343496336016,0.013201652725990165,100.042,0.004977909278103265,101.324,-0.007737554774781774,102.64000000000001,-0.02045985970381925,,,1321791.0,-0.1269338344715617,1233794.2,-0.06466491737438862,1135646.55,0.016170920432946323,,
