epoch,loss
0,0.6922109761369337
1,0.6918792724609375
2,0.6916909174087944
3,0.6915501585794152
4,0.6914526563171947
5,0.6913451448493048
6,0.6912392432536554
7,0.6911460806470399
8,0.6910600574738389
9,0.6909805437840453
10,0.690885701310744
11,0.690803737815367
12,0.6907216343310995
13,0.6906386209190438
14,0.6905283096733443
15,0.6904086191719825
16,0.6902887886817303
17,0.6901838670083142
18,0.6901003636351419
19,0.6900043312562715
20,0.6898799511270786
21,0.6897663501424527
22,0.6896872564193306
23,0.689561546395678
24,0.6894916219448824
25,0.6893503031599413
26,0.6892171037306479
27,0.6891070024682842
28,0.6889667336000215
29,0.6888993989436998
