epoch,loss
0,12.42
1,25.63
2,35.99
3,38.25
4,38.18
5,41.12
6,37.69
7,47.81
8,47.71
9,51.64
10,53.6
11,53.65
12,54.44
13,54.38
14,55.09
15,55.19
16,55.3
17,55.5
18,55.74
19,55.71
20,55.62
21,55.61
22,55.49
23,54.88
24,53.93
25,53.85
26,54.08
27,54.24
28,54.18
29,54.44
30,54.41
31,54.52
32,54.55
33,54.52
34,54.83
35,54.91
36,54.75
37,54.83
38,55.01
39,54.92
40,55.12
41,55.24
42,55.26
43,55.28
44,55.4
45,55.37
46,55.26
47,55.52
48,55.76
49,55.78
